iter	Logloss
321	0.01282911314
322	0.01275372674
323	0.01268326006
324	0.01265033054
325	0.01262242158
326	0.01258664611
327	0.01247311718
328	0.01241448357
329	0.01235943391
330	0.01230828006
331	0.01226705129
332	0.01222988354
333	0.01217584571
334	0.01214836725
335	0.01212233049
336	0.01206372659
337	0.01201712162
338	0.01199817292
339	0.01197304634
340	0.01190480547
341	0.01188730086
342	0.01185651317
343	0.01178618106
344	0.01168430715
345	0.01164231821
346	0.01160788952
347	0.01152786891
348	0.01146945904
349	0.01141141574
350	0.01139290332
351	0.01135772879
352	0.01133739606
353	0.01130987937
354	0.01125497611
355	0.01120830856
356	0.01116651903
357	0.01113255012
358	0.01109335162
359	0.01104260575
360	0.01102958078
361	0.01099067018
362	0.01093319727
363	0.01088328586
364	0.01084689451
365	0.01079219241
366	0.01076184033
367	0.0107237913
368	0.01069137372
369	0.01065010454
370	0.0106182523
371	0.01058909063
372	0.01053226758
373	0.01048655038
374	0.01046376499
375	0.0104496227
376	0.01041488812
377	0.01038620563
378	0.01035273192
379	0.01032779123
380	0.01028859187
381	0.01024956639
382	0.01019786779
383	0.01016571498
384	0.01010671358
385	0.01006413433
386	0.01002906495
387	0.01000703173
388	0.009978514463
389	0.009935634292
390	0.009913057025
391	0.009871894451
392	0.0098416128
393	0.009817451697
394	0.009799507984
395	0.009782011739
396	0.009726774125
397	0.009676034714
398	0.00963258192
399	0.009606331701
400	0.009575083433
401	0.009554208408
402	0.009515901711
403	0.009479950496
404	0.009455230624
405	0.009425802329
406	0.009383303795
407	0.009372964663
408	0.009344613631
409	0.009333445355
410	0.009290332637
411	0.009269910793
412	0.009234681301
413	0.009220511599
414	0.009194669429
415	0.009172977044
416	0.00914922065
417	0.009109423968
418	0.009080711681
419	0.00905157044
420	0.00902598414
421	0.008970184389
422	0.008953735137
423	0.008924930759
424	0.008886468231
425	0.00885283434
426	0.00883263668
427	0.008810002169
428	0.008786292876
429	0.008741000942
430	0.008720079577
431	0.008684542974
432	0.008664722956
433	0.008622290339
434	0.008574969178
435	0.008545029601
436	0.008508932937
437	0.008487371416
438	0.008453191267
439	0.008443854353
440	0.008406680632
441	0.008372690621
442	0.008347034
443	0.00832620812
444	0.008313117946
445	0.008278934155
446	0.00824589522
447	0.00823824495
448	0.00822225483
449	0.008209743014
450	0.008188788929
451	0.008167688544
452	0.008149646228
453	0.008138553039
454	0.008103009319
455	0.008086656601
456	0.008080658452
457	0.008049842094
458	0.008033002134
459	0.008004041378
460	0.007971913101
461	0.007958412801
462	0.007932216625
463	0.007919688353
464	0.007892837016
465	0.007862996535
466	0.007834833571
467	0.007812504917
468	0.007784045905
469	0.007770800607
470	0.007759540374
471	0.007731750293
472	0.007717981783
473	0.007711590818
474	0.007688531483
475	0.007671427689
476	0.007667947272
477	0.007648437823
478	0.007629528124
479	0.007593392817
480	0.007579785985
481	0.007573873931
482	0.007548974954
483	0.007528767302
484	0.007496687969
485	0.007474394091
486	0.007453644673
487	0.007408595459
488	0.007398529648
489	0.00736383344
490	0.007327812195
491	0.007321262324
492	0.007291772112
493	0.007281611659
494	0.007258428353
495	0.007235461687
496	0.007218888121
497	0.007200302232
498	0.007179820166
499	0.007170723966
500	0.007151914066
501	0.007113253108
502	0.007084604724
503	0.007070269906
504	0.007043454259
505	0.007009377629
506	0.007000265994
507	0.006992413138
508	0.006973871902
509	0.00696942073
510	0.006962664478
511	0.006936928139
512	0.006914470439
513	0.00690390666
514	0.006884618
515	0.006862677473
516	0.006845525054
517	0.006801406769
518	0.006779915702
519	0.006761557461
520	0.006733518304
521	0.006722949976
522	0.006718683578
523	0.006700071383
524	0.006695970529
525	0.006668823134
526	0.006650245396
527	0.006630686402
528	0.006610595667
529	0.006582946963
530	0.006560552018
531	0.006550087934
532	0.006541509965
533	0.00652104354
534	0.006507447395
535	0.006480245231
536	0.006471248575
537	0.006460235293
538	0.006451172056
539	0.006412479981
540	0.006390508363
541	0.00637171559
542	0.0063540082
543	0.006335480907
544	0.006324390859
545	0.006290305477
546	0.006277198799
547	0.006249676854
548	0.006224909375
549	0.006198390652
550	0.006175655751
551	0.006159437152
552	0.006136970248
553	0.006128003052
554	0.00612123253
555	0.006110604247
556	0.006096021163
557	0.006075472726
558	0.006058158445
559	0.006043741859
560	0.00603130373
561	0.00601952409
562	0.006012374907
563	0.005989001912
564	0.005980648477
565	0.005961868126
566	0.005936716884
567	0.005926876708
568	0.005907084579
569	0.005890352377
570	0.005877455971
571	0.00585136777
572	0.005822611836
573	0.005809805475
574	0.005802657703
575	0.005785915394
576	0.005759141135
577	0.005750847
578	0.005734814966
579	0.005725365026
580	0.005716178216
581	0.005708367147
582	0.005696642921
583	0.005660082914
584	0.005647190161
585	0.005625383268
586	0.00561052475
587	0.00559244693
588	0.005576123858
589	0.005556292852
590	0.005546295606
591	0.005519962893
592	0.00551051799
593	0.005476144381
594	0.005453676733
595	0.005435317861
596	0.005408982722
597	0.005398425005
598	0.005390875191
599	0.005379119992
600	0.005369501819
601	0.005361415628
602	0.005351670097
603	0.005333407207
604	0.005321910128
605	0.005316159004
606	0.005304773799
607	0.005281624984
608	0.005265090104
609	0.005248944123
610	0.005242840921
611	0.005236493013
612	0.005227609106
613	0.005217331029
614	0.005209989075
615	0.005187707684
616	0.00517932367
617	0.005168798004
618	0.005155982986
619	0.005144128575
620	0.005116578119
621	0.005101416824
622	0.005090179145
623	0.005081859284
624	0.00505468231
625	0.00504206791
626	0.005025408682
627	0.005005164128
628	0.00499503919
629	0.004964912973
630	0.00494645707
631	0.004921126342
632	0.004907183771
633	0.004896533528
634	0.004883170063
635	0.004866776776
636	0.00485736812
637	0.004851281126
638	0.004827180406
639	0.004820649401
640	0.004805762937
641	0.004795455705
642	0.004787546707
643	0.004779090448
644	0.004773172358
645	0.004757163605
646	0.004743830173
647	0.004730658396
648	0.004727162899
649	0.004720456158
650	0.00470674653
651	0.004698237761
652	0.004692982377
653	0.00468199507
654	0.004670475086
655	0.004665314339
656	0.004652758213
657	0.004646924312
658	0.00463011023
659	0.004626138262
660	0.004620965717
661	0.004610566068
662	0.004602603416
663	0.00459271099
664	0.004570482684
665	0.004556425515
666	0.004539412229
667	0.004533235975
668	0.00451443192
669	0.004499514827
670	0.004496574384
671	0.004468726183
672	0.004464409575
673	0.004442884125
674	0.004431673215
675	0.00442764932
676	0.004415560485
677	0.004405635024
678	0.004396512129
679	0.004381201681
680	0.004356547444
681	0.004333252749
682	0.004323413535
683	0.004319240318
684	0.004307817067
685	0.004300459907
686	0.00428720765
687	0.004273146683
688	0.004254459801
689	0.004249918497
690	0.00423929356
691	0.004228680751
692	0.004221262738
693	0.00420704792
694	0.004193753993
695	0.004175147479
696	0.004164155911
697	0.004146562289
698	0.004139429123
699	0.004133064451
700	0.004126887522
701	0.004121108222
702	0.004117604903
703	0.004112231567
704	0.004103511258
705	0.004094304278
706	0.004088285068
707	0.004084349758
708	0.004077560167
709	0.004064397422
710	0.00405570999
711	0.004045989601
712	0.00403825509
713	0.004034440011
714	0.004019277429
715	0.004010597546
716	0.003997638847
717	0.003986527942
718	0.003983191113
719	0.003968071504
720	0.003962347639
721	0.003957423428
722	0.003951818395
723	0.003944142608
724	0.00394006741
725	0.003931735461
726	0.003926562011
727	0.003908441171
728	0.003898880811
729	0.003891335191
730	0.003880525356
731	0.003873052043
732	0.00386745247
733	0.00385024663
734	0.003840676213
735	0.003837654006
736	0.003828846372
737	0.00382426573
738	0.003820433661
739	0.003815999096
740	0.003810450971
741	0.003797362523
742	0.003787736664
743	0.003777335029
744	0.003764218965
745	0.0037574194
746	0.003749857704
747	0.003738805393
748	0.003736137732
749	0.003728091624
750	0.003721761024
751	0.003714911776
752	0.00370304481
753	0.003696403477
754	0.003687104057
755	0.003681612291
756	0.003669773515
757	0.003659375224
758	0.003656202991
759	0.003651724348
760	0.003639028651
761	0.003629294415
762	0.003616952816
763	0.003607202524
764	0.003600516859
765	0.0035935493
766	0.003584251471
767	0.003575637888
768	0.003571490194
769	0.00356373871
770	0.003560675053
771	0.003555283728
772	0.003550048006
773	0.003537163218
774	0.003532531214
775	0.003528554968
776	0.003518592681
777	0.003513702615
778	0.003506447951
779	0.003490906864
780	0.003481694943
781	0.003477267743
782	0.003472482421
783	0.003469272923
784	0.00346597284
785	0.003459409094
786	0.003453255712
787	0.003444454079
788	0.003440298273
789	0.003433797306
790	0.003423124568
791	0.003420223216
792	0.003411377045
793	0.003398894207
794	0.003388449008
795	0.003383664817
796	0.00337946257
797	0.00337571424
798	0.003371992184
799	0.00336835511
800	0.003358762384
801	0.003353200407
802	0.003346302499
803	0.003344181668
804	0.003336399921
805	0.003329116052
806	0.003324164544
807	0.003319285687
808	0.003316519326
809	0.003308865512
810	0.003301981581
811	0.003294809697
812	0.003285470874
813	0.003269979118
814	0.003263323509
815	0.003258169935
816	0.003253518306
817	0.003245470294
818	0.003238975356
819	0.003227595798
820	0.003223270984
821	0.003216072135
822	0.003208321972
823	0.003199251681
824	0.003190475307
825	0.003182816862
826	0.003176129539
827	0.003164607412
828	0.003156051743
829	0.003149844577
830	0.003144299799
831	0.003140291524
832	0.003134302094
833	0.003126378278
834	0.003113341412
835	0.003100480945
836	0.003090071364
837	0.003082202103
838	0.003073419031
839	0.003069647016
840	0.003057508243
841	0.003055608157
842	0.003052758451
843	0.003045070136
844	0.003038572031
845	0.00303481937
846	0.003028099419
847	0.003024291148
848	0.003016401543
849	0.003012730352
850	0.003001920757
851	0.002997940653
852	0.002990505676
853	0.002982803846
854	0.002980178062
855	0.002975066653
856	0.002968984336
857	0.002966158339
858	0.00296207214
859	0.002955159401
860	0.002950663395
861	0.002942124786
862	0.002934860467
863	0.002930842215
864	0.002924740912
865	0.002919792629
866	0.002913259443
867	0.002908723376
868	0.002898606605
869	0.002893214054
870	0.002887200833
871	0.002879689879
872	0.002877520264
873	0.002865616773
874	0.00285841773
875	0.002853276719
876	0.00285053806
877	0.002832754241
878	0.002824673657
879	0.002821874353
880	0.002813724199
881	0.002806297038
882	0.002802332203
883	0.002794772396
884	0.00279109512
885	0.002785845543
886	0.002779291237
887	0.002776094032
888	0.002768254888
889	0.002764853695
890	0.002756483785
891	0.002754302641
892	0.002747707155
893	0.002745591684
894	0.002731066822
895	0.002722287341
896	0.002718702284
897	0.002715435696
898	0.002710566455
899	0.002704689982
900	0.002702772355
901	0.002699850086
902	0.002694595024
903	0.002692575953
904	0.002683198324
905	0.002680176725
906	0.00267703246
907	0.002673234227
908	0.002667753121
909	0.002661131633
910	0.002655598112
911	0.002642249155
912	0.002636674313
913	0.002631987819
914	0.002631985154
915	0.002623189535
916	0.002618036489
917	0.002616708975
918	0.002612685203
919	0.00260666269
920	0.002602779389
921	0.002600249332
922	0.002596919862
923	0.002587579857
924	0.002582036393
925	0.002580288253
926	0.002571688494
927	0.002564301806
928	0.002561058795
929	0.002558827408
930	0.002558824211
931	0.002556665591
932	0.00255230478
933	0.00254685568
934	0.002536981976
935	0.002531711797
936	0.002527215897
937	0.002518802221
938	0.002514926712
939	0.002511756754
940	0.002504348668
941	0.002499841865
942	0.002496871553
943	0.002492158504
944	0.002487188214
945	0.00248500581
946	0.002482302534
947	0.00248055915
948	0.002476955388
949	0.002473386482
950	0.00246946889
951	0.002463241067
952	0.002458285833
953	0.002456561512
954	0.00245085489
955	0.002444652855
956	0.002439302046
957	0.00243930101
958	0.002439299975
959	0.00243929894
960	0.002439297905
961	0.00243929687
962	0.002439295836
963	0.002439294801
964	0.00243928653
965	0.002439285497
966	0.002439284465
967	0.002439283432
968	0.002439281368
969	0.002439279304
970	0.002439277241
971	0.002439275179
972	0.002439273117
973	0.002439271056
974	0.002439268996
975	0.002439266937
976	0.002439264878
977	0.00243926282
978	0.002439260762
979	0.002439258705
980	0.002439256649
981	0.002439254594
982	0.002439252539
983	0.002439250485
984	0.002439248432
985	0.00243924638
986	0.002439244328
987	0.002439244328
988	0.002432767657
989	0.002428821977
990	0.002426997492
991	0.002423085468
992	0.002420945879
993	0.002414027779
994	0.002409718743
995	0.002403629157
996	0.002400129516
997	0.002392741597
998	0.002385548941
999	0.002380347904
