Block Height,,Hook Load,,WOB,,Torque,,Flow In,,Pump Pressure,,ROP,,RPM,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1290.0999999989717,95.43859834348865,1291.4599999989705,451.132006042678,1290.3799999989715,1.2084174086855626,1291.3999999989705,0.9159926385599491,1290.7499999989711,20.104798581228806,1290.5599999989713,345.2412309706451,1292.6723202182523,-0.1752811944975825,1275.539999998985,69.80019391597898
1290.1099999989717,95.43769004502127,1291.4699999989705,451.2543016702291,1290.3899999989715,1.2092876598711086,1291.4099999989705,0.9162719052662283,1290.7599999989711,21.7090559878975,1290.5699999989713,344.33426024095024,1292.805497142895,-0.1754810538184266,1275.549999998985,69.06802806394717
1290.1199999989717,95.43752217678548,1291.4799999989705,451.3729059726146,1290.3999999989715,1.210541443450012,1291.4199999989705,0.9167230524933387,1290.7699999989711,23.27239827375297,1290.5799999989713,343.5075251128055,1293.8709125400376,-0.17707992838519004,1275.559999998985,68.32936148510862
1290.1299999989717,95.43824752876105,1291.4899999989705,451.48500982389453,1290.4099999989714,1.21206192443438,1291.4299999989705,0.9172994733275672,1290.779999998971,24.761959787336764,1290.5899999989713,342.7924993106426,1294.0040894646802,-0.17727978770603414,1275.569999998985,67.58692865569856
1290.1399999989717,95.44001889092783,1291.4999999989705,451.58780409812937,1290.4199999989714,1.2137322678361784,1291.4399999989705,0.9179545608552502,1290.789999998971,26.14487487719134,1290.5999999989713,342.2206565589131,1294.137266389323,-0.17747964702687824,1275.579999998985,66.8434640519522
1290.1499999989717,95.44298905326568,1291.5099999989704,451.6784796693795,1290.4299999989714,1.2154356386674863,1291.4499999989705,0.9186417081626388,1290.799999998971,27.388277891858706,1290.6099999989713,341.8234705820487,1294.2704433139659,-0.17767950634772234,1275.589999998985,66.10170215010476
1290.1599999989717,95.44731080575446,1291.5199999989704,451.75422741170576,1290.4399999989714,1.2170552019403829,1291.4599999989705,0.9193143083360624,1290.809999998971,28.459303179881317,1290.6199999989713,341.6324151044846,1294.4036202386087,-0.17787936566857,1275.599999998985,65.36437742639146
1290.1699999989717,95.45313670756568,1291.5299999989704,451.81223819916795,1290.4499999989714,1.2184741226668905,1291.4699999989705,0.9199257544618007,1290.819999998971,29.325085089802087,1290.6299999989712,341.67896385066706,1294.5367971632513,-0.1780792249894141,1275.609999998985,64.63422435704751
1290.1799999989717,95.46054654960622,1291.5399999989704,451.8504477863329,1290.4599999989714,1.219590623096849,1291.4799999989705,0.920430638587483,1290.829999998971,29.955401427538163,1290.6399999989712,341.9844341685639,1294.6699740878942,-0.17827908431025818,1275.619999998985,63.913977418307695
1290.1899999989716,95.46944412048899,1291.5499999989704,451.8706961079454,1290.4699999989714,1.22040012237116,1291.4899999989705,0.9208117065604142,1290.839999998971,30.351930929357422,1290.6499999989712,342.50525529442166,1294.803151012537,-0.17847894363110228,1275.6299999989849,63.20637108640767
1290.1999999989716,95.47970712503306,1291.5599999989704,451.87609786222106,1290.4799999989714,1.220936643962716,1291.4999999989705,0.921080182755837,1290.849999998971,30.537503482634293,1290.6599999989712,343.17232636929293,1294.9363279371798,-0.17867880295194993,1275.6399999989849,62.514139837583116
1290.2099999989716,95.49121326805752,1291.5699999989704,451.8697684595345,1290.4899999989714,1.221234309236138,1291.5099999989704,0.9212485554586678,1290.859999998971,30.5353280060026,1290.6699999989712,343.91648529655504,1295.0695048618227,-0.17887866227279403,1275.6499999989849,61.839838720666194
1290.2199999989716,95.50384025438143,1291.5799999989704,451.8548233102607,1290.4999999989714,1.2213272395561319,1291.5199999989704,0.9213293129537519,1290.869999998971,30.36861341809572,1290.6799999989712,344.66856997959076,1295.2026817864653,-0.17907852159363813,1275.6599999989849,61.184348065152335
1290.2299999989716,95.51746578882393,1291.5899999989704,451.8343778247752,1290.5099999989714,1.221249556287347,1291.5299999989704,0.9213349435260128,1290.879999998971,30.06056863754702,1290.6899999989712,345.3594183217774,1295.3358587111081,-0.17927838091448223,1275.6699999989848,60.547635517691106
1290.2399999989716,95.53196757620407,1291.5999999989704,451.8115474134519,1290.5199999989713,1.2210353807944045,1291.5399999989704,0.9212779354603242,1290.889999998971,29.634402582990333,1290.6999999989712,345.9198682264923,1295.469035635751,-0.17947824023532988,1275.6799999989848,59.929659541508954
1290.2499999989716,95.54722332134097,1291.6099999989704,451.7894474866664,1290.5299999989713,1.220718834441982,1291.5499999989704,0.9211707770415742,1290.899999998971,29.11332417306039,1290.7099999989712,346.2807575971183,1295.6022125603938,-0.17967809955617398,1275.6899999989848,59.330378599830965
1290.2599999989716,95.56311072905368,1291.6199999989703,451.77119345479366,1290.5399999989713,1.2203340385947001,1291.5599999989704,0.9210259565546508,1290.909999998971,28.52054232638966,1290.7199999989712,346.37292433702714,1295.7353894850366,-0.17987795887701807,1275.6999999989848,58.74975115588359
1290.2699999989716,95.57950750416131,1291.6299999989703,451.75990072820844,1290.5499999989713,1.219915114617237,1291.5699999989704,0.9208559622844419,1290.919999998971,27.87926596161242,1290.7299999989712,346.12720634960533,1295.8685664096793,-0.18007781819786572,1275.7099999989848,58.18773567289145
1290.2799999989716,95.59629135148296,1291.6399999989703,451.758684717286,1290.5599999989713,1.2194961838742415,1291.5799999989704,0.9206732825158355,1290.929999998971,27.212703997361587,1290.7399999989711,345.47444153822653,1296.001743334322,-0.18027767751870982,1275.7199999989848,57.644290614081
1290.2899999989716,95.61333997583773,1291.6499999989703,451.7706608324007,1290.5699999989713,1.2191113677304202,1291.5899999989704,0.9204904055337195,1290.939999998971,26.544065352271446,1290.7499999989711,344.34546780627534,1296.134920258965,-0.18047753683955392,1275.7299999989848,57.11937444267687
1290.2999999989715,95.63053108204466,1291.6599999989703,451.7989444839278,1290.5799999989713,1.21879478755028,1291.5999999989704,0.9203198196229891,1290.949999998971,25.896558944976277,1290.7599999989711,342.6711230571218,1296.2680971836078,-0.18067739616039802,1275.7399999989848,56.612945621905055
1290.3099999989715,95.64774241080264,1291.6699999989703,451.8464602703855,1290.5899999989713,1.2186457714997232,1291.6099999989704,0.9201886921598685,1290.959999998971,25.293030022385665,1290.7699999989711,341.28891348995603,1296.4012741082506,-0.18087725548124567,1275.7499999989848,56.12496261499109
1290.3199999989715,95.66485194535025,1291.6799999989703,451.9130269711467,1290.5999999989713,1.2185993147211605,1291.6199999989703,0.9201461595159799,1290.969999998971,24.740933759545896,1290.779999998971,340.4634094897592,1296.5344510328932,-0.18107711480208977,1275.7599999989848,55.65538388516052
1290.3299999989715,95.68173776936749,1291.6899999989703,451.99593741575643,1290.6099999989713,1.218559876433062,1291.6299999989703,0.9201073903226558,1290.979999998971,24.226976820681102,1290.789999998971,339.57096987562727,1296.667627957536,-0.18127697412293386,1275.7699999989848,55.20416789564024
1290.3399999989715,95.69827796685556,1291.6999999989703,452.09241115065095,1290.6199999989713,1.2185271495969516,1291.6399999989703,0.9200722606455969,1290.989999998971,23.736400436280746,1290.799999998971,338.6147313119236,1297.8662202793212,-0.1830757080105414,1275.7799999989847,54.771273109653976
1290.3499999989715,95.71435062181598,1291.7099999989703,452.19966772226553,1290.6299999989712,1.2185008271741253,1291.6499999989703,0.9200406465505111,1290.999999998971,23.254445836833384,1290.809999998971,337.59783046300254,1297.999397203964,-0.1832755673313855,1275.7899999989847,54.35665799042863
1290.3599999989715,95.72983381824992,1291.7199999989703,452.31492667703606,1290.6399999989712,1.21848060212605,1291.6599999989703,0.9200124241031205,1291.009999998971,22.76635425282757,1290.819999998971,336.52340399321656,1298.1325741286068,-0.1834754266522296,1275.7999999989847,53.960185590932724
1290.3699999989715,95.74460564015874,1291.7299999989702,452.4354075613983,1290.6499999989712,1.2184661674141068,1291.6699999989703,0.9199874693691186,1291.019999998971,22.257366914752765,1290.829999998971,335.3945885669218,1298.2657510532497,-0.1836752859730737,1275.8099999989847,53.580344348206836
1290.3799999989715,95.7585441715438,1291.7399999989702,452.5583299217881,1290.6599999989712,1.2184572159996492,1291.6799999989703,0.9199656584142204,1291.0299999989709,21.71272505309753,1290.839999998971,334.2145208484817,1298.3989279778923,-0.18387514529392135,1275.8199999989847,53.21459098741707
1290.3899999989715,95.77152749640646,1291.7499999989702,452.6809133046411,1290.6699999989712,1.2184534408441152,1291.6899999989703,0.9199468673041409,1291.0399999989709,21.117669898350414,1290.849999998971,332.9863375022469,1298.5321049025351,-0.18407500461476545,1275.8299999989847,52.86035717942468
1290.3999999989715,95.78343369874801,1291.7599999989702,452.8003772563932,1290.6799999989712,1.2184545349089433,1291.6999999989703,0.9199309721045807,1291.0499999989709,20.457442681000884,1290.859999998971,331.71317519257536,1298.665281827178,-0.18427486393560955,1275.8399999989847,52.515074595093665
1290.4099999989714,95.79414086256972,1291.7699999989702,452.9139413234799,1290.6899999989712,1.2184601911554012,1291.7099999989703,0.9199178488812478,1291.0599999989709,19.71728463153795,1290.869999998971,330.39817058382505,1298.7984587518208,-0.18447472325645364,1275.8499999989847,52.176174905285734
1290.4199999989714,95.80352707187299,1291.7799999989702,453.01882505233743,1290.6999999989712,1.218470102544984,1291.7199999989703,0.9199073736998642,1291.0699999989708,18.88243698044971,1290.879999998971,329.0444603403521,1298.9316356764634,-0.1846745825773013,1275.8599999989847,51.84108978086215
1290.4299999989714,95.81147041065915,1291.7899999989702,453.1122479894012,1290.7099999989712,1.2184839620390449,1291.7299999989702,0.9198994226261306,1291.0799999989708,17.93814095822563,1290.889999998971,327.6551811265126,1299.0648126011063,-0.1848744418981454,1275.8699999989847,51.50725089268735
1290.4399999989714,95.8178541546587,1291.7999999989702,453.19143961311147,1290.7199999989712,1.2185014625990505,1291.7399999989702,0.9198938717257548,1291.0899999989708,16.869651667018843,1290.899999998971,326.2334696066573,1299.197989525749,-0.1850743012189895,1275.8799999989847,51.17208991162215
1290.4499999989714,95.82269003155736,1291.8099999989702,453.2548574061973,1290.7299999989712,1.218522297186297,1291.7499999989702,0.9198905970644375,1291.0999999989708,15.674698230751801,1290.909999998971,324.7824624451514,1299.331166450392,-0.1852741605398336,1275.8899999989846,50.833038508530535
1290.4599999989714,95.82612345477912,1291.8199999989702,453.30335805899733,1290.7399999989711,1.2185461587622228,1291.7599999989702,0.919889474707908,1291.1099999989708,14.386447538322955,1290.919999998971,323.3052963063474,1299.4643433750348,-0.18547401986068124,1275.8999999989846,50.487528354272854
1290.4699999989714,95.82830607675714,1291.8299999989702,453.3380759133977,1290.7499999989711,1.2185727402882378,1291.7699999989702,0.9198903807218599,1291.1199999989708,13.044317012085685,1290.929999998971,321.80510785459956,1299.5975202996774,-0.18567387918152534,1275.9099999989846,50.13299111971355
1290.4799999989714,95.82938954992446,1291.8399999989701,453.3601453112842,1290.7599999989711,1.2186017347257518,1291.7799999989702,0.9198931911720152,1291.1299999989708,11.687724074389735,1290.939999998971,320.2850337542732,1299.7306972243202,-0.18587373850236943,1275.9199999989846,49.766858475713434
1290.4899999989714,95.82952552671426,1291.8499999989701,453.370700594543,1290.7699999989711,1.218632835036118,1291.7899999989702,0.9198977821240817,1291.1399999989708,10.35608614758803,1290.949999998971,318.7482106697116,1299.863874148963,-0.18607359782321709,1275.9299999989846,49.38656209313649
1290.4999999989714,95.82886565955965,1291.8599999989701,453.37087610506023,1290.779999998971,1.218665734180746,1291.7999999989702,0.919904029643746,1291.1499999989708,9.08882065403077,1290.959999998971,317.1977752652838,1299.997051073606,-0.18627345714406118,1275.9399999989846,48.98953364284398
1290.5099999989714,95.82756160089377,1291.8699999989701,453.3618061847219,1290.789999998971,1.2187001251210745,1291.8099999989702,0.9199118097967443,1291.1599999989708,7.925345016071333,1290.969999998971,315.6368642053367,1300.1302279982488,-0.18647331646490528,1275.9499999989846,48.57318068355062
1290.5199999989713,95.82576500314966,1291.87999999897,453.3446251754142,1290.799999998971,1.2187357008184279,1291.8199999989702,0.9199209986487773,1291.1699999989708,6.905076656060828,1290.979999998971,314.0686141542337,1300.2634049228914,-0.18667317578574938,1275.9599999989846,48.13432924554263
1290.5299999989713,95.82362751876059,1291.88999999897,453.32046741902286,1290.809999998971,1.2187721542342445,1291.8299999989702,0.9199314722655458,1291.1799999989707,6.067432996349908,1290.989999998971,312.4961617763274,1300.3965818475342,-0.18687303510659703,1275.9699999989846,47.66920845288905
1290.5399999989713,95.82130080015952,1291.89999999897,453.2904672574342,1290.819999998971,1.2188091783299058,1291.8399999989701,0.9199431067127719,1291.1899999989707,5.451831459290588,1290.999999998971,310.9226437359739,1300.529758772177,-0.18707289442744113,1275.9799999989846,47.17402024129797
1290.5499999989713,95.81893649977968,1291.90999999897,453.25575903253423,1290.829999998971,1.2188464660668217,1291.8499999989701,0.9199557780561705,1291.1999999989707,5.0976894672344315,1291.009999998971,309.35119669753294,1300.6629356968199,-0.18727275374828523,1275.9899999989846,46.6449665464761
1290.5599999989713,95.81668627005416,1291.91999999897,453.217477086209,1290.839999998971,1.218883710406402,1291.8599999989701,0.9199693623614209,1291.2099999989707,5.044424442533455,1291.019999998971,307.78495732535885,1301.861528018605,-0.18907148763589277,1275.9999999989845,46.07824930413108
1290.5699999989713,95.81470167962476,1291.92999999897,453.1767557603447,1290.849999998971,1.2189206043100285,1291.8699999989701,0.9199837356942595,1291.2199999989707,5.3314538075387645,1291.0299999989709,306.2270622838096,1301.9947049432478,-0.18927134695673686,1276.0099999989845,45.47007044997099
1290.5799999989713,95.81309051439356,1291.93999999897,453.13479931510494,1290.859999998971,1.2189568407390254,1291.87999999897,0.9199987741203799,1291.2299999989707,5.4508268168892755,1291.0399999989709,304.680648237234,1302.1278818678904,-0.18947120627758096,1276.0199999989845,44.81663191970256
1290.5899999989713,95.81184517284518,1291.94999999897,453.0931715619786,1290.869999998971,1.2189921126548882,1291.88999999897,0.9200143537055041,1291.2399999989707,5.5032339402632715,1291.0499999989709,303.14885185000276,1302.2610587925333,-0.18967106559842506,1276.0299999989845,44.114135649033415
1290.5999999989713,95.81093926798826,1291.95999999897,453.0535515652937,1290.879999998971,1.2190261130190265,1291.89999999897,0.9200303505153329,1291.2499999989707,5.558760796949173,1291.0599999989709,301.6348097864593,1302.3942357171761,-0.1898709249192727,1276.0399999989845,43.358783573670735
1290.6099999989713,95.81034641283131,1291.96999999897,453.01761844206806,1290.889999998971,1.2190585347927083,1291.90999999897,0.9200466406155812,1291.2599999989707,5.617370030668553,1291.0699999989708,300.141658710967,1302.527412641819,-0.1900707842401168,1276.0499999989845,42.546777629322605
1290.6199999989713,95.81004022038314,1291.97999999897,452.98705130932,1290.899999998971,1.2190890709374287,1291.91999999897,0.9200631000719568,1291.2699999989707,5.679024285142532,1291.0799999989708,298.6725352878839,1302.6605895664618,-0.1902706435609609,1276.0599999989845,41.67431975169575
1290.6299999989712,95.80999430365239,1291.98999999897,452.96352928406714,1290.909999998971,1.2191174144145975,1291.92999999897,0.9200796049501676,1291.2799999989707,5.743686204091318,1291.0899999989708,297.2305761815587,1302.7937664911044,-0.190470502881805,1276.0699999989845,40.73761187649825
1290.6399999989712,95.81018227564772,1291.99999999897,452.9487314833275,1290.919999998971,1.219143258185568,1291.93999999897,0.9200960313159285,1291.2899999989706,5.811318431236941,1291.0999999989708,295.81891805635496,1302.9269434157472,-0.19067036220265265,1276.0799999989845,39.73285593943683
1290.6499999989712,95.8105777493777,1292.00999999897,452.94433702411925,1290.929999998971,1.2191662952117213,1291.94999999897,0.9201122552349261,1291.2999999989706,5.88188361029961,1291.1099999989708,294.4406975766251,1303.06012034039,-0.19087022152349675,1276.0899999989845,38.65625387621958
1290.6599999989712,95.8111543378511,1292.01999999897,452.95202502346,1290.939999998971,1.2191862184545244,1291.95999999897,0.9201281527728966,1291.3099999989706,5.955344385000444,1291.1199999989708,293.0990514067271,1303.193297265033,-0.19107008084434085,1276.0999999989845,37.504150338033014
1290.6699999989712,95.81188565407655,1292.02999999897,452.97347459836794,1290.949999998971,1.2192027208752734,1291.96999999897,0.9201435999955265,1291.3199999989706,6.031663399061472,1291.1299999989708,291.7971162110207,1303.3264741896755,-0.19126994016518495,1276.1099999989844,36.27954806005482
1290.6799999989712,95.81274531106271,1292.03999999897,453.010364865861,1290.959999998971,1.219215495435435,1291.97999999897,0.9201584729685663,1291.3299999989706,6.110803296202448,1291.1399999989708,290.5380286538548,1303.4596511143184,-0.1914697994860326,1276.1199999989844,34.99480216605889
1290.6899999989712,95.81370692181818,1292.04999999897,453.0643749429572,1290.969999998971,1.2192242350963909,1291.98999999897,0.920172647757667,1291.3399999989706,6.192726720144947,1291.1499999989708,289.32492539959276,1303.5928280389612,-0.1916696588068767,1276.1299999989844,33.662968936482685
1290.6999999989712,95.81474409935174,1292.05999999897,453.13718394667444,1290.979999998971,1.2192286328195507,1291.99999999897,0.9201860004285791,1291.3499999989706,6.277396314609632,1291.1599999989708,288.16094311259076,1303.726004963604,-0.1918695181277208,1276.1399999989844,32.29710465175913
1290.7099999989712,95.81582878672313,1292.06999999897,453.23026729862033,1290.989999998971,1.2192283815662677,1292.00999999897,0.9202027129620163,1291.3599999989706,6.364774723317623,1291.1699999989708,285.70087418802905,1303.859181888247,-0.1920693774485649,1276.1499999989844,30.91026559232705
1290.7199999989712,95.81692050532345,1292.07999999897,453.3418683643895,1290.999999998971,1.21922317429798,1292.01999999897,0.9202327750800237,1291.3699999989706,6.454824589990949,1291.1799999989707,282.8627868433814,1303.9923588128895,-0.19226923676941254,1276.1599999989844,29.51550803861801
1290.7299999989712,95.81797317777287,1292.08999999897,453.4676447756108,1291.009999998971,1.2192127039760692,1292.02999999897,0.920254474029008,1291.3799999989706,6.547508558349364,1291.1899999989707,280.4389956738123,1304.1255357375323,-0.19246909609025664,1276.1699999989844,28.125888271070835
1290.7399999989711,95.81894069960359,1292.09999999897,453.6031817533244,1291.019999998971,1.2191966635619451,1292.03999999897,0.9202687064274713,1291.3899999989706,6.642789272113987,1291.1999999989707,278.3891669174682,1304.2587126621752,-0.19266895541110074,1276.1799999989844,26.754462570117994
1290.7499999989711,95.81977696634786,1292.10999999897,453.74406451857044,1291.0299999989709,1.2191747460169609,1292.04999999897,0.9202763688939442,1291.3999999989705,6.740629375006392,1291.2099999989707,276.6729668125081,1304.391889586818,-0.1928688147319484,1276.1899999989844,25.414287216198318
1290.7599999989711,95.82043587353789,1292.11999999897,453.8858782923887,1291.0399999989709,1.2191466443025547,1292.05999999897,0.9202783580469358,1291.4099999989705,6.840991510747244,1291.2199999989707,275.2500615970748,1304.5250665114609,-0.1930686740527925,1276.1999999989844,24.118418489743817
1290.7699999989711,95.82087131670599,1292.1299999989699,454.0242082958198,1291.0499999989709,1.2191120513800797,1292.06999999897,0.9202755705049555,1291.4199999989705,6.943838323057662,1291.2299999989707,274.0801175093238,1304.6582434361035,-0.1932685333736366,1276.2099999989844,22.87991267119196
1290.779999998971,95.8210371913843,1292.1399999989699,454.15463974990325,1291.0599999989709,1.2190706602109742,1292.07999999897,0.9202689028865194,1291.4299999989705,7.049132455658764,1291.2399999989707,273.1228007874033,1305.723658833246,-0.19486740794039648,1276.2199999989843,21.711826040977485
1290.789999998971,95.82088739310512,1292.1499999989699,454.2727578756793,1291.0699999989708,1.2190221637566196,1292.08999999897,0.920259251810144,1291.4399999989705,7.156836552272125,1291.2499999989707,272.33777766946696,1305.8568357578886,-0.19506726726124057,1276.2299999989843,20.62721487953604
1290.799999998971,95.82037581740073,1292.1599999989699,454.374147894188,1291.0799999989708,1.2189662549784543,1292.09999999897,0.9202475138943456,1291.4499999989705,7.266913256617499,1291.2599999989707,271.68471439366476,1305.9900126825314,-0.19526712658208822,1276.2399999989843,19.639135467303277
1290.809999998971,95.81945635980327,1292.1699999989698,454.4543950264698,1291.0899999989708,1.218902626837746,1292.10999999897,0.9202345857576262,1291.4599999989705,7.379325212416461,1291.2699999989707,271.12327719814857,1306.1231896071743,-0.19546698590293232,1276.2499999989843,18.76058142021111
1290.819999998971,95.81808291584503,1292.1799999989698,454.50908449356416,1291.0999999989708,1.2188309722960184,1292.11999999897,0.9202213640185164,1291.4699999989705,7.494035063390129,1291.2799999989707,270.6131323210684,1306.256366531817,-0.19566684522377642,1276.2599999989843,17.99701978422263
1290.829999998971,95.81620938105823,1292.1899999989698,454.53380151651163,1291.1099999989708,1.2187509843146813,1292.1299999989699,0.9202087452955254,1291.4799999989705,7.611005453260077,1291.2899999989706,270.1139460005761,1306.38954345646,-0.19586670454462407,1276.2699999989843,17.339329821813408
1290.839999998971,95.81379367496658,1292.1999999989698,454.524158898078,1291.1199999989708,1.218634757597755,1292.1399999989699,0.9201976262071767,1291.4899999989705,7.730199025746515,1291.2999999989706,269.58569795622316,1306.5227203811025,-0.19606656386546817,1276.2799999989843,16.776718922513282
1290.849999998971,95.8109094174142,1292.2099999989698,454.4789749710144,1291.1299999989708,1.2181905764981593,1292.1499999989699,0.9201887845169949,1291.4999999989705,7.851578424570107,1291.3099999989706,269.006407750534,1306.6558973057454,-0.19626642318631227,1276.2899999989843,16.298394475852092
1290.859999998971,95.80776046850403,1292.2199999989698,454.40322399447155,1291.1399999989708,1.2176525326304954,1292.1599999989699,0.9201822619469056,1291.5099999989704,7.975106293452882,1291.3199999989706,268.38162324626865,1306.7890742303882,-0.19646628250715636,1276.2999999989843,15.893563871361948
1290.869999998971,95.80455763309834,1292.2299999989698,454.3025778742774,1291.1499999989708,1.217065106512706,1292.1699999989698,0.9201778188141887,1291.5199999989704,8.100745276115504,1291.3299999989706,267.71921038558685,1306.922251155031,-0.19666614182800402,1276.3099999989843,15.551434498570416
1290.879999998971,95.8015117160596,1292.2399999989698,454.1827085162598,1291.1599999989708,1.216472778662876,1292.1799999989698,0.9201752148706532,1291.5299999989704,8.228458016278182,1291.3399999989706,267.0270351106483,1307.055428079674,-0.1968660011488481,1276.3199999989843,15.261213747010515
1290.889999998971,95.79883352225022,1292.2499999989698,454.04928782624677,1291.1699999989708,1.2159200295989194,1292.1899999989698,0.9201742098680512,1291.5399999989704,8.358207157663855,1291.3499999989706,266.3129633636181,1307.1886050043165,-0.1970658604696922,1276.3299999989842,15.012109006210267
1290.899999998971,95.79673385653251,1292.2599999989698,453.90798771006587,1291.1799999989707,1.215451339838836,1292.1999999989698,0.9201745635582057,1291.5499999989704,8.489955343991369,1291.3599999989706,265.5848610866615,1307.3217819289594,-0.1972657197905363,1276.3399999989842,14.793327665701327
