Time,Block Height,Hook Load,WOB,Torque,Flow In,Pump Pressure,RPM,ROP,Evento
2014-01-22 01:00:18,57.84457169911799,382.51183644118373,40.64076308363463,8.392725268278072,518.6318098354867,3108.4614264878774,95.59627308746566,5.720042333681856,Evento 13
2014-01-22 01:00:21,56.86660553008809,380.469000723473,40.6572934558175,8.483114990616805,518.6318098354867,3116.2631845396772,96.50651871622814,6.0726044996575705,Evento 13
2014-01-22 01:00:24,56.99820012343719,379.7738972608832,41.27837979567453,8.639172804652945,520.316572001329,3151.9830533628547,98.20669417084632,6.368852741772703,Evento 13
2014-01-22 01:00:27,56.02083797569725,377.7310615431725,41.295251558979494,8.730942700291472,520.3165720013288,3159.7801637397956,99.1169397996837,6.552831570256252,Evento 13
2014-01-22 01:00:30,56.12483746130897,377.7310615431725,41.32222367391418,8.747002707977305,520.3541597059731,3161.7087071269525,99.08320838194341,6.8478640267045545,Evento 13
2014-01-22 01:00:33,56.25156133135916,377.7310615431725,41.310810331648625,8.766674695720983,520.3541597059731,3163.3920875243975,99.05672077892001,6.865167163377469,Evento 13
2014-01-22 01:00:36,56.32194334526237,377.7310615431725,41.3174154279597,8.782147047320601,520.3291012362104,3164.8301747972337,99.01900287777057,7.219247612177926,Evento 13
2014-01-22 01:00:39,56.38432671182098,377.7310615431725,41.30786275753569,8.791270349923773,520.3917474106172,3166.5347783371517,99.01844459973964,7.251664486099571,Evento 13
2014-01-22 01:00:42,56.44647733926173,377.7310615431725,41.29617313036251,8.808097061619504,520.3666889408545,3167.9997960971873,98.99589838355146,7.612007729585753,Evento 13
2014-01-22 01:00:45,56.50878193935947,377.7310615431725,41.286620459938504,8.818046782126917,520.4293351152614,3169.699751962247,98.99534010430315,7.644424603507396,Evento 13
2014-01-22 01:00:48,56.571244149242304,377.7310615431725,41.30479133960775,8.840019182008218,520.4669228199057,3171.110161401766,98.96508819738617,8.00789924433644,Evento 13
2014-01-22 01:00:51,56.649110758112705,377.7310615431725,41.30788368653633,8.860005872897398,520.4669228199056,3172.8397062240447,98.93393673152924,7.9928600807613535,Evento 13
