Time,Block Height,Hook Load,WOB,Torque,Flow In,Pump Pressure,RPM,ROP,Evento,Pega
2014-03-23 07:00:36,31.719527317283006,348.8733429033509,0.9594416357997488,6.5122655954975315,177.850789463103,2934.18031227968,106.79792381327104,0.0,Evento 15,0
2014-03-23 07:00:39,29.556044474444814,348.7300982101992,0.9586982232102759,6.502069540085205,179.60612620818796,2934.2984304701354,107.07947268400463,0.0,Evento 15,0
2014-03-23 07:00:42,28.124112371153114,357.3089064854603,0.9574815741869444,6.632649057884296,181.66163027160377,2959.5008898809315,109.80896966506407,0.0,Evento 15,0
2014-03-23 07:00:45,28.354468402355074,357.635154069814,0.9569527272976064,6.7140541842093935,181.9798406604685,2960.328340933792,111.2495820439107,0.0,Evento 15,0
2014-03-23 07:00:48,26.252522728482177,357.9008500067103,0.9562520878632494,6.786690877656632,182.44162267758998,2965.730763675746,111.86895703984162,0.0,Evento 15,0
2014-03-23 07:00:51,26.707394287799634,358.0004801412437,0.9568346558808625,6.720976526410522,184.4706454616623,2965.3450186226687,111.24075643398858,0.0,Evento 15,0
2014-03-23 07:00:54,23.639403509022742,358.14123973416764,0.9595396692212915,6.768076260622675,186.06031810675583,2988.430511197418,111.60393159224422,0.0,Evento 15,0
2014-03-23 07:00:57,23.758803501717985,358.5557416986994,0.9627464072611648,6.815401031229738,186.2599769184655,2988.599897099694,112.03209685473254,0.0,Evento 15,0
2014-03-23 07:01:00,23.848360205757885,359.0126864388114,0.9655219334289645,7.004771859840588,186.2533617168727,2991.3145203026315,114.50122782474743,0.0,Evento 15,0
2014-03-23 07:01:03,23.413699503827324,359.87218886561107,0.9678159816982003,7.128175555003881,186.62182716487024,2990.2670802549937,115.81750856158855,0.0,Evento 15,0
2014-03-23 07:01:06,23.356807714105564,359.9756452038752,0.9696378836651253,7.106305581103946,186.61521196327743,2989.119737233944,115.1593297028027,0.0,Evento 15,0
2014-03-23 07:01:09,23.293129365810795,360.07035465255797,0.9710565685487305,7.076439111217953,186.6099198020032,2987.469257867695,114.3150868864255,0.0,Evento 15,0
2014-03-23 07:01:12,23.2307252145964,360.2024067027525,0.9721974739482888,7.047643370039341,186.62567600943333,2986.510067181708,113.46998172148264,0.0,Evento 15,0
2014-03-23 07:01:15,23.170211405534296,360.56611282341333,0.974379415918053,7.097400338587098,186.62050412455167,2985.240724221562,113.82536695098588,0.0,Evento 15,0
2014-03-23 07:01:18,23.11323770282171,360.92928075392626,0.9796395717531865,7.146763858152996,186.64407829750053,2984.2811487070458,114.18075174894086,0.0,Evento 15,0
2014-03-23 07:01:21,23.06085787179813,361.2421407051312,0.9861507069776303,7.19560579461438,186.62036337518668,2983.5102386322988,114.5361370861281,0.0,Evento 15,0
2014-03-23 07:01:24,23.01031838542166,361.3056515599379,0.9912149364363365,7.170412874933154,186.64792714206362,2984.70449262286,113.70042096765465,0.0,Evento 15,0
2014-03-23 07:01:27,22.956872266753006,361.6404440965057,0.9932393836142592,7.212425247309869,186.6413119404708,2985.101368887617,113.86966615483979,0.0,Evento 15,0
2014-03-23 07:01:30,22.901410611363207,361.684280608818,0.9914091311117985,7.1982933281760095,186.67031902405887,2985.4169515199096,113.24218860582455,0.0,Evento 15,0
2014-03-23 07:01:33,22.849152344219014,362.11564323725247,0.986829732575649,7.248343220098453,186.6637038224661,2986.7523232475332,113.61793311035508,0.0,Evento 15,0
2014-03-23 07:01:36,22.802666956769436,362.13305504221853,0.9838278930937742,7.226154037273747,186.70930904823243,2987.0679058798264,112.79242281885183,0.0,Evento 15,0
2014-03-23 07:01:39,22.76047914263598,362.4829061963257,0.9834434914844751,7.282683266790999,186.70269384663962,2986.4945550597427,112.76880035700506,0.0,Evento 15,0
2014-03-23 07:01:42,22.717574051871704,362.8456502214679,0.9812898351918893,7.331100052135807,186.71412010393624,2986.810137692036,112.53027702533964,0.0,Evento 15,0
2014-03-23 07:01:45,22.67076642232886,362.7596775076265,0.9765480098220516,7.3751509849312615,186.70750490234346,2986.2999461571358,112.63101917416274,0.0,Evento 15,0
2014-03-23 07:01:48,22.623354229600675,363.0124483672868,0.9716729081985938,7.418736103521326,186.7030546758174,2986.302297887036,113.18483189279934,0.0,Evento 15,0
2014-03-23 07:01:51,22.581639175783224,363.3738583552457,0.9670970657424007,7.4637970117771175,186.72891410022558,2986.3672957974145,112.73109437931501,0.0,Evento 15,0
2014-03-23 07:01:54,22.54651186129531,363.4854356429414,0.9630506892442794,7.465567550281101,186.7250652556625,2985.5528526924672,112.73109432319723,0.0,Evento 15,0
2014-03-23 07:01:57,22.508486604251924,363.63564610133335,0.9597197373970939,7.468948230654587,186.71748784292896,2985.6176368092188,112.7310934482334,0.0,Evento 15,0
2014-03-23 07:02:00,22.46381927841262,363.7846437969216,0.9572459207957602,7.47030617703358,186.71087264133615,2984.866224713279,112.73109411981677,0.0,Evento 15,0
2014-03-23 07:02:03,22.414885885349133,363.9347752047977,0.9560178338087274,7.471561396665126,186.7237626883163,2984.5555593344134,112.73109740958994,0.0,Evento 15,0
2014-03-23 07:02:06,22.36836758771081,364.08522285687326,0.9578343271345462,7.472532424126873,186.71714748672355,2983.7413300230933,112.7310929862247,0.0,Evento 15,0
2014-03-23 07:02:09,22.327198997373237,364.23568371057445,0.9625198962103385,7.47335542022289,186.71281753659008,2983.4304508506,112.73108150238461,0.0,Evento 15,0
2014-03-23 07:02:12,22.28964314048481,364.3484106446571,0.9679119148875961,7.474364678607318,186.70620233499727,2982.5534898413507,112.73110547569999,0.0,Evento 15,0
2014-03-23 07:02:15,22.25185614096397,364.45979425192655,0.9704408147817845,7.472671958505612,186.7023534904342,2982.2426106688577,112.73114144329784,0.0,Evento 15,0
2014-03-23 07:02:18,22.210079423575323,364.5721248879381,0.9670735487203505,7.471993178059938,186.69994796258226,2981.3656496596086,112.73102488742818,0.0,Evento 15,0
2014-03-23 07:02:21,22.162797614460427,364.68970314009636,0.9612303499284083,7.472338316554206,186.7139204970958,2981.368001389508,112.73093312814451,0.0,Evento 15,0
2014-03-23 07:02:24,22.113884843911535,364.8005386595744,0.9564224444028104,7.473160577916872,186.7107933108883,2980.4914679675135,112.73145774145466,0.0,Evento 15,0
2014-03-23 07:02:27,22.0708287702644,364.808530720172,0.9542456643394877,7.473536427744459,186.71031220531793,2980.1805887950204,112.7315768389511,0.0,Evento 15,0
2014-03-23 07:02:30,22.033784435556505,364.83845110918344,0.9540207269013715,7.472963901857017,186.70766612468083,2980.058075751218,112.72935985099518,0.0,Evento 15,0
2014-03-23 07:02:33,21.99534175141371,364.88891617881916,0.9539328383998459,7.472295119074746,186.70441866208074,2979.244145750976,112.72878699977227,0.0,Evento 15,0
2014-03-23 07:02:36,21.9509609748618,364.9736699002019,0.9537386042035351,7.471908800135341,186.6993670535917,2978.9956562066086,112.72999653695175,0.0,Evento 15,0
2014-03-23 07:02:39,21.902019198726347,365.1225997286859,0.9536764397278589,7.4718279530809895,186.69551820902862,2978.181939999994,112.7325619760743,0.0,Evento 15,0
2014-03-23 07:02:42,21.85495136372303,365.249379436884,0.9537654145893523,7.47205393632152,186.69118825889512,2977.996738016988,112.73657325664662,0.0,Evento 15,0
2014-03-23 07:02:45,21.814836548820807,365.3387956886022,0.9539840434828569,7.472566458634406,186.68986521857659,2977.8736263510286,112.74204047473143,0.0,Evento 15,0
2014-03-23 07:02:48,21.778658515975955,365.4084435200435,0.9541380202494096,7.473323579164761,186.68505416287275,2977.8759780809287,112.74889368266197,0.0,Evento 15,0
2014-03-23 07:02:51,21.741498935734686,365.451742932832,0.9540648930868427,7.473880628034857,186.68228780584303,2977.9404628866023,112.75698295422255,0.0,Evento 15,0
2014-03-23 07:02:54,21.70277575832396,365.4860046269124,0.955742099534465,7.47344112126259,186.67735647374656,2977.942814616502,112.7660791780376,0.0,Evento 15,0
2014-03-23 07:02:57,21.6655249652252,365.48545277041603,0.9601858132217007,7.473608331384858,186.67074127215378,2977.9442684131673,112.77587339453892,0.0,Evento 15,0
2014-03-23 07:03:00,21.63297348749048,365.48183595607503,0.9641144420424942,7.4751173247965115,186.66905740265742,2978.2598510454604,112.78597384979972,0.0,Evento 15,0
2014-03-23 07:03:03,21.6029622102758,365.4831447075361,0.964497431955618,7.475812496071001,186.6600366732127,2978.3863406507307,112.79591019849465,0.0,Evento 15,0
2014-03-23 07:03:06,21.5698491105695,365.51079482222684,0.9608212160481326,7.477254670538249,186.6577514217534,2978.7019232830235,112.80514361311948,0.0,Evento 15,0
2014-03-23 07:03:09,21.53237695523269,365.5563601101052,0.9554992654446914,7.481283849850355,186.6481293103457,2978.8288832342737,112.81304439704812,0.0,Evento 15,0
2014-03-23 07:03:12,21.493872860631473,365.5849592584552,0.9504941680628768,7.48840565417453,186.64644544084936,2979.1444658665664,112.81886110355154,0.0,Evento 15,0
2014-03-23 07:03:15,21.457169807218698,365.57230645364996,0.9478206829617571,7.499127625594222,186.63622194747867,2979.2080099802797,112.82182838118948,0.0,Evento 15,0
2014-03-23 07:03:18,21.423464053868038,365.50733784963825,0.9484396677791525,7.513091806983924,186.62539707214503,2979.5238064061996,112.81283057739736,0.0,Evento 15,0
