Time,Block Height,Hook Load,WOB,Torque,Flow In,Pump Pressure,RPM,ROP,Evento,Pega
2014-04-20 11:56:36,76.9147653763047,456.7303066991403,0.0,6.288900398820525,122.2695083878115,1655.8733550430147,15.601485537372815,0.0,Evento 9,0
2014-04-20 11:56:39,75.68694483803881,455.258363201888,0.0,6.140377724918564,120.83665240695166,1665.6400959753705,14.797945800367094,0.0,Evento 9,0
2014-04-20 11:56:42,75.68694483803881,455.2583632018881,0.0,6.140377724918563,120.83665240695166,1665.64009597537,14.797945800367094,0.0,Evento 9,0
2014-04-20 11:56:45,74.45912429977292,453.78641970463576,0.0,5.9918550510166035,119.40379642609182,1675.4068369077254,13.994406063361376,0.0,Evento 9,0
2014-04-20 11:56:48,74.45912429977292,453.78641970463576,0.0,5.9918550510166035,119.40379642609182,1675.4068369077256,13.994406063361376,0.0,Evento 9,0
2014-04-20 11:56:51,73.23130376150702,452.31447620738345,0.0,5.843332377114643,117.97094044523199,1685.173577840081,13.190866326355655,0.0,Evento 9,0
2014-04-20 11:56:54,73.23130376150702,452.31447620738356,0.0,5.843332377114642,117.97094044523199,1685.173577840081,13.190866326355655,0.0,Evento 9,0
2014-04-20 11:56:57,73.38438858982083,453.18035376357636,0.0,5.6388151507144215,118.41505385475782,1651.8664836352,12.795319661731291,0.0,Evento 9,0
2014-04-20 11:57:00,72.53014585551384,449.30797622581923,0.0,5.44786055885521,117.62980150507367,1603.5821039577488,12.329766560632155,0.0,Evento 9,0
2014-04-20 11:57:03,72.14713680271731,442.9656865602348,0.0,5.268607116063907,112.86490360115138,1601.447915571646,12.051581536289689,0.0,Evento 9,0
2014-04-20 11:57:06,70.72719887415249,443.82367561646316,0.0,5.093680474649308,111.882090862731,1593.8582912202176,11.611741515750873,0.0,Evento 9,0
2014-04-20 11:57:09,70.84072202844365,444.63115854073186,0.0,4.916876108664375,112.28441944043183,1624.3196784398356,11.226841725827923,0.0,Evento 9,0
2014-04-20 11:57:12,70.66105922513442,444.8459411574987,0.0,4.736147452507337,109.44038344199755,1621.118165661276,10.87667099509675,0.0,Evento 9,0
2014-04-20 11:57:15,70.48139642182517,445.06072377426545,0.0,4.555385036350971,106.59634744356326,1617.9166528827166,10.526500264365577,0.0,Evento 9,0
2014-04-20 11:57:18,68.34660396364161,440.9668019426369,0.0,4.224522312534777,106.79970979931845,1619.921693605754,9.256946986884417,0.0,Evento 9,0
2014-04-20 11:57:21,67.27632226883614,439.14643133137844,0.0,4.033151024457924,106.0144574496343,1588.2040871240163,8.79139388578528,0.0,Evento 9,0
2014-04-20 11:57:24,66.79672636136635,433.9526965325781,0.0,3.6900233964737126,102.50695243446872,1590.3417606066648,7.492189263706943,0.0,Evento 9,0
2014-04-20 11:57:27,64.6859004036024,432.2018790095693,0.0,3.360436907960513,99.37847871583617,1593.2813644359373,6.338478795970051,0.0,Evento 9,0
2014-04-20 11:57:30,63.777859755849455,423.64432532475837,0.0,3.202068194992492,97.25442042835552,1559.0928866627826,5.839643427053412,0.0,Evento 9,0
2014-04-20 11:57:33,62.38124351095074,412.380185428074,0.0,2.9159387227834377,91.63140393725509,1567.3599975898564,4.537268321131053,0.0,Evento 9,0
2014-04-20 11:57:36,62.74518645795647,405.6025685871309,0.0,2.7881568919272093,90.0190084865941,1532.2896256116867,4.327775949186808,0.0,Evento 9,0
2014-04-20 11:57:39,62.4959546591496,396.6869704804702,0.0,2.6619400938149935,87.20663217657315,1520.5485430759093,3.8289405802701695,0.0,Evento 9,0
2014-04-20 11:57:42,63.02176679733377,395.260181766023,0.0,2.536481336028353,84.39425586655223,1508.807460540132,3.3301052113535308,0.0,Evento 9,0
2014-04-20 11:57:45,63.400371100087526,395.4834321176329,0.0,2.4127612576446777,81.42180945536323,1517.0947286458372,2.967751506437172,0.0,Evento 9,0
2014-04-20 11:57:48,63.992557376876846,396.8270161195346,0.0,2.2880659536079087,78.60943314534231,1529.141045963433,2.6053978015208132,0.0,Evento 9,0
2014-04-20 11:57:51,62.94524429462039,395.0999739144378,0.0,2.1556461833792655,79.3182744767392,1556.982369878868,2.1065624326041745,0.0,Evento 9,0
2014-04-20 11:57:54,62.90032815820903,393.57986402538984,0.0,2.0069681006521325,78.24451932588234,1602.2534714186381,1.6077270636875358,0.0,Evento 9,0
2014-04-20 11:57:57,63.62911850941835,391.3421897267679,0.0,2.0373128168613843,74.22277082015133,1555.286518946004,1.504438359395262,0.0,Evento 9,0
2014-04-20 11:58:00,65.68487672701694,393.83416829020234,0.0,2.0274123094048093,73.03737973196237,1550.531442398436,1.47115609157776,0.0,Evento 9,0
2014-04-20 11:58:03,66.01448937212854,398.7159068347843,0.0,1.9915554778318658,78.2525313156041,1506.6063310236057,1.31707320340705,0.0,Evento 9,0
2014-04-20 11:58:06,67.61615362001648,396.3191069216491,0.0,1.9578569199836717,77.86824443929244,1534.9220355027853,1.258077855029227,0.0,Evento 9,0
2014-04-20 11:58:09,66.81186194190667,393.9198215825096,0.0,1.9386570452853644,78.2198742967248,1530.137476158396,1.1441422760355382,0.0,Evento 9,0
2014-04-20 11:58:12,66.60035963660806,392.09088774203303,0.0,1.9337162044170508,83.41532714891007,1572.8473402104933,0.9954776378500716,0.0,Evento 9,0
2014-04-20 11:58:15,66.0644357533356,390.26223181487643,0.0,1.931829484625744,88.63609596391152,1615.1826737525416,0.8468129996646049,0.0,Evento 9,0
2014-04-20 11:58:18,66.25582098667154,391.2690338797577,0.0,1.9345939569091073,89.37661044386364,1662.0781947253486,0.8139911712234085,0.0,Evento 9,0
2014-04-20 11:58:21,67.52476263718356,391.4480986926613,0.0,1.9624687915058907,92.48189613050026,1732.9296219705752,0.780708903405906,0.0,Evento 9,0
2014-04-20 11:58:24,66.65793832643575,393.5086014444641,0.0,2.012004971814945,95.24357024408377,1768.1493535405466,0.7775384195618835,0.0,Evento 9,0
2014-04-20 11:58:27,67.26950756477382,392.1474137452175,0.0,2.052563152076112,97.89807457867101,1814.1103114071186,0.6288737813764169,0.0,Evento 9,0
2014-04-20 11:58:30,66.84965513359353,399.0867590549675,0.0,2.061560443055364,101.05066856654705,1887.4326099437626,0.6288737813764169,0.0,Evento 9,0
2014-04-20 11:58:33,66.30795403835111,407.24250579214606,0.0,2.0415250105404996,106.24421546725719,1928.4405912225816,0.6288737813764169,0.0,Evento 9,0
2014-04-20 11:58:36,65.82541141139367,412.34745350993217,0.0,2.009026252316207,110.01442780335246,1977.0646787914652,0.3395307844040233,0.0,Evento 9,0
2014-04-20 11:58:39,65.44669629389129,419.5625662268395,0.0,1.9735669647239398,113.43016249783189,2016.5198097681491,0.3395307844040233,0.0,Evento 9,0
2014-04-20 11:58:42,63.08122829618818,419.27611190102635,0.0,1.9264292149556002,118.39993906106126,2056.1012434308896,0.3395307844040233,0.0,Evento 9,0
2014-04-20 11:58:45,62.48951728271008,417.34005907329845,0.0,1.8541157362066436,122.02769372894886,2077.678087794472,0.20304912040374323,0.0,Evento 9,0
2014-04-20 11:58:48,61.38305505155565,414.28897357415383,0.0,1.760303349404166,126.9970536599524,2096.0171447001735,0.06656745640346319,0.0,Evento 9,0
