Time,Block Height,Hook Load,WOB,Torque,Flow In,Pump Pressure,RPM,ROP,Evento
2014-01-13 05:04:12,7.990193179330784,48.64883982792264,4.196882081631489,0.5586668694582584,0.0,0.0,8.448229540732891,1.836074869009987,Evento 8
2014-01-13 05:04:15,7.863486756135633,48.68860134688644,4.178788307741975,0.5599977024969018,0.0,0.0,8.508556701641027,1.8381270621673358,Evento 8
2014-01-13 05:04:18,7.753705908093434,48.71602595243537,4.188613627073878,0.5611266606846026,0.0,0.0,8.55880263860331,1.840145430007293,Evento 8
2014-01-13 05:04:21,7.6590651151524245,48.52602142019643,4.200066186039743,0.5620507540107514,0.0,0.0,8.607297765985908,1.840902782580758,Evento 8
2014-01-13 05:04:24,7.576455085011462,48.436815932391056,4.204685927023481,0.5627604312015317,0.0,0.0,8.649742020089661,1.840970433215541,Evento 8
2014-01-13 05:04:27,7.501442753120041,49.425663613869176,4.211139749206376,0.5632032742626508,0.0,0.0,8.646688692978246,1.8410930499910854,Evento 8
2014-01-13 05:04:30,7.421562484003026,52.02665067154552,4.230302696778808,0.5634594437246159,0.0,0.0,8.582344162305935,1.8377348650463161,Evento 8
2014-01-13 05:04:33,7.312583600572573,56.034349370487845,4.265088755967755,0.563762167905436,0.0,0.0,8.500308176636763,1.839850480673774,Evento 8
2014-01-13 05:04:36,7.197012938382649,61.039043989436166,4.305794091969246,0.5637436243716393,0.0,0.0,8.41251187482832,1.831416314342912,Evento 8
2014-01-13 05:04:39,7.108879381544233,66.6010863642613,4.344103350167106,0.5634474098279538,0.0,0.0,8.271908512637832,1.832922563160493,Evento 8
2014-01-13 05:04:42,7.050572679318586,72.30247208393646,4.380289386689929,0.5631647193184255,0.0,0.0,8.091428670453638,1.83315511221756,Evento 8
2014-01-13 05:04:45,7.021267403900137,78.07950611091721,4.418223517966576,0.5626670310774603,0.0,0.0,7.995045602293963,1.8224906587162149,Evento 8
2014-01-13 05:04:48,7.033844327100205,84.58973136345642,4.459387795689066,0.5618986916087756,0.0,0.0,8.046860726961771,1.8227232077732816,Evento 8
2014-01-13 05:04:51,7.117454654921753,92.52748988454663,4.49319945863863,0.5609105785601327,0.0,0.0,8.20574417905046,1.8121042418896927,Evento 8
2014-01-13 05:04:54,7.293435533561559,101.94793216879239,4.505655744208828,0.5597108771390753,0.0,0.0,8.37733502029458,1.8123367909467596,Evento 8
2014-01-13 05:04:57,7.624206833662832,112.53786459403678,4.50336692626834,0.5583086237636017,0.0,0.0,8.486857270839476,1.8226007303877825,Evento 8
2014-01-13 05:05:00,8.261038021286385,123.86508959780284,4.50188981435055,0.5567285946998998,0.0,0.0,8.53012657375517,1.8228332794448494,Evento 8
2014-01-13 05:05:03,9.240043769212985,135.52533720373003,4.501960728955657,0.5550054556709483,0.0,0.0,8.534026764529385,1.830540851938667,Evento 8
2014-01-13 05:05:06,10.337462569529201,147.23876127219518,4.500075580165815,0.5531837618565179,0.0,0.0,8.51922652051273,1.833904798338596,Evento 8
2014-01-13 05:05:09,11.483798364184684,158.91274005996235,4.502280651842075,0.5513269062532775,0.0,0.0,8.514879843963959,1.8544516342666526,Evento 8
2014-01-13 05:05:12,12.981378756938602,170.57729468545736,4.509416959517468,0.5500769136117982,0.0,0.0,8.568492586612525,1.8546968678177413,Evento 8
2014-01-13 05:05:15,14.96029816164588,182.22547891667392,4.5177533035372806,0.5499905920356732,0.0,0.0,8.658089461336568,1.8602601103349954,Evento 8
2014-01-13 05:05:18,17.235099159226216,193.9059277981292,4.525158781642567,0.5502059797795998,0.0,0.0,8.676248195776807,1.8605264847094538,Evento 8
2014-01-13 05:05:21,19.794675498384628,205.7551202509216,4.5328906863271445,0.550189776863929,0.0,0.0,8.567724857607649,1.8607590337665207,Evento 8
2014-01-13 05:05:24,22.788978990290566,217.43550080563472,4.539974440105595,0.5501259646655452,0.0,0.0,8.382138956720537,1.862268488555119,Evento 8
