Time,Block Height,Hook Load,WOB,Torque,Flow In,Pump Pressure,RPM,ROP,Evento,Pega
2013-10-21 00:00:57,44.429926899143105,266.0907637720428,4.061466549359208,9.586467852089461,974.2382225191996,3154.1976778691687,106.04758006384688,0.29849168058986925,Evento 11,0
2013-10-21 00:01:00,44.42334898953721,266.09859878647296,3.9688257307540686,9.69965495646322,974.476277981946,3154.146553445726,106.20791250581647,0.30185562698979823,Evento 11,0
2013-10-21 00:01:03,44.40449825778263,266.23691426430105,3.8699616801156322,9.919494340868303,985.7651186100782,3154.524647372669,108.02056872114674,0.3038993638177992,Evento 11,0
2013-10-21 00:01:06,44.38592161142332,266.1124729506253,3.719794350191117,9.788930407238123,985.7525893751969,3154.7241069868937,109.79396998063407,0.30597269779851777,Evento 11,0
2013-10-21 00:01:09,44.37516196008657,266.01615950395706,3.5727825275366234,9.691492154202638,985.7776478449598,3154.06894099373,111.67131607902454,0.30799106563847506,Evento 11,0
2013-10-21 00:01:12,44.375175503490986,265.9299488197956,3.4675544583473252,9.536124659919405,985.7776478449596,3154.0271119200042,113.59977805710419,0.31008554044256337,Evento 11,0
2013-10-21 00:01:15,44.38709313648323,265.84642505664925,3.3623656277030194,9.343907130849015,986.0031740728245,3151.501714127527,115.41163204647728,0.3103180894996303,Evento 11,0
2013-10-21 00:01:18,44.409447476317084,265.7835109832629,3.2247569988460425,9.161148693693983,986.0031740728248,3151.4032615014667,116.97997255039846,0.31345589878452584,Evento 11,0
2013-10-21 00:01:21,44.43816762704371,265.743866442199,3.077839763543449,9.036128423933926,985.60223855662,3151.3521370780236,118.2798019321674,0.31368844784159294,Evento 11,0
2013-10-21 00:01:24,44.467918462181395,265.6974256234697,2.9308752028893688,8.98113326584554,985.6022385566203,3154.415267133481,119.41625747965477,0.29875034204854667,Evento 11,0
2013-10-21 00:01:27,44.4955171265379,265.6029788691437,2.784028779742628,8.955225565394999,985.3767123287553,3154.1135586723713,120.50179786237057,0.29898289110561355,Evento 11,0
2013-10-21 00:01:30,44.52253628700221,265.4287855123621,2.637149475129718,8.888545260051147,985.3767123287553,3157.16646384314,121.56895727003902,0.2991689303512672,Evento 11,0
2013-10-21 00:01:33,44.55209862045302,265.18701057959305,2.5305547447565973,8.725386857680203,985.3767123287553,3156.86475538203,122.61195352650816,0.2994014794083341,Evento 11,0
2013-10-21 00:01:36,44.58354229301201,264.91527276030155,2.389285147257568,8.448445732941433,985.3516538589926,3156.2400372363986,123.65866097556868,0.2996932227708362,Evento 11,0
2013-10-21 00:01:39,44.6151237438229,264.6203418164306,2.303353319289898,8.104041906352553,985.3516538589923,3155.4371606999543,124.83551880389629,0.3012375250704832,Evento 11,0
2013-10-21 00:01:42,44.64744366408549,264.29871965541076,2.1786810207901026,7.744250964532121,985.3140661543482,3154.7075612643976,126.15397759237695,0.30150812760961565,Evento 11,0
2013-10-21 00:01:45,44.67831556846541,263.97857609618717,2.10766490747431,7.35949420588698,985.3140661543482,3153.904684727953,127.30899165866977,0.30307357073263225,Evento 11,0
2013-10-21 00:01:48,44.711064203523975,263.68818308738815,2.0362552667812377,6.9316268886234,985.3015369194669,3153.1973941317165,128.06732018089377,0.3033272606130689,Evento 11,0
2013-10-21 00:01:51,44.76239439002933,263.4268794522267,2.0463263866807067,6.484540269256442,985.3015369194669,3152.8014271063375,128.52789479575497,0.3048715629127158,Evento 11,0
2013-10-21 00:01:54,44.83083498825455,263.1898356093917,2.0494862301508823,6.066579933794914,985.0384229869576,3151.8482001472926,128.84114477611794,0.3051041119697827,Evento 11,0
2013-10-21 00:01:57,44.9181385325,262.98037274708156,2.0559277456509713,5.722414069380586,985.0384229869578,3151.5673392965277,129.06099236771058,0.30200960652528386,Evento 11,0
2013-10-21 00:02:00,45.0209201979499,262.7924847570887,2.059078957392796,5.460067487579173,984.7753090544486,3150.764462760083,129.1988284403499,0.3022421555823508,Evento 11,0
2013-10-21 00:02:03,45.13201400717584,262.6092348418902,2.069576479062756,5.259763277538092,984.7753090544486,3150.220536076051,129.22937347784585,0.30377377338797584,Evento 11,0
2013-10-21 00:02:06,45.24870276042615,262.4206492329494,2.090452322991233,5.114499126407284,984.725192114923,3149.167075501939,129.03529649493092,0.3040063224450428,Evento 11,0
2013-10-21 00:02:09,45.37204342542966,262.22898306730434,2.1128608405709826,5.030647154964413,984.6625459405159,3149.1278863075327,128.50616165640457,0.3055337120859939,Evento 11,0
2013-10-21 00:02:12,45.500279576536414,262.04771856415044,2.093476181562172,5.012861111662965,984.599899766109,3148.575593808755,127.76056419531952,0.3057662611430608,Evento 11,0
2013-10-21 00:02:15,45.62968226230542,261.89178743635296,2.0685844085920624,5.0511177428638225,984.3493150684814,3150.654431846414,127.05056892160027,0.30600726652947563,Evento 11,0
2013-10-21 00:02:18,45.76025656349602,261.76412155268747,2.076085258765051,5.109125494818579,984.2866688940743,3150.3527233853038,126.5600734967142,0.30459134246053277,Evento 11,0
2013-10-21 00:02:21,45.88789038336097,261.66145466323877,2.076219763570378,5.154177766806027,984.2365519545489,3150.046367249335,126.33153313630751,0.3048450323409694,Evento 11,0
2013-10-21 00:02:24,46.00206183784042,261.5826138031075,2.081951050700341,5.184289524155558,984.2365519545489,3149.8959387457976,126.25157470372066,0.3064400726167037,Evento 11,0
2013-10-21 00:02:27,46.10840065969429,261.529517309231,2.0820498874905358,5.206701826591484,984.2365519545489,3149.5942302846875,126.1989321598716,0.3066726216737707,Evento 11,0
2013-10-21 00:02:30,46.20742948532663,261.5052834032841,2.0877416180371693,5.222391682506429,984.2365519545489,3149.1987949533127,126.12958262374707,0.3082422929614612,Evento 11,0
2013-10-21 00:02:33,46.30050262203913,261.503357229758,2.0877851329625954,5.234529631429556,984.2365519545486,3148.9017341670606,126.0689597108545,0.30847484201852815,Evento 11,0
2013-10-21 00:02:36,46.394949563854894,261.5067169756686,2.0823160685757314,5.250441781943702,984.2365519545486,3148.717920485479,126.10113104004772,0.30850866733591975,Evento 11,0
2013-10-21 00:02:39,46.49370314202149,261.50671335962363,2.0712434976951566,5.269949783480176,984.2866688940745,3148.165627986702,126.20570881540428,0.3087412163929867,Evento 11,0
2013-10-21 00:02:42,46.59468460249456,261.50590026851984,2.0658009413798304,5.286795757513846,984.2866688940745,3148.246341367364,126.21497681283788,0.3088384641804874,Evento 11,0
2013-10-21 00:02:45,46.70160326055968,261.5060021951965,2.0630029067751456,5.304250054418038,984.2866688940743,3147.944632906254,126.08271368095374,0.3090710132375545,Evento 11,0
2013-10-21 00:02:48,46.814709160372914,261.50618797609116,2.0663212508534117,5.329890741323565,984.2866688940743,3148.00582605251,125.94250938702842,0.30862654484996177,Evento 11,0
2013-10-21 00:02:51,46.91863926456026,261.5061404414631,2.0595470284889625,5.357386879955747,984.2866688940743,3148.205285666734,125.88206172753841,0.3088590939070287,Evento 11,0
2013-10-21 00:02:54,47.0140630522977,261.50609600003537,2.0628628846463197,5.3762775365982,984.2866688940743,3148.3806554526327,125.87799876228883,0.3083469748846528,Evento 11,0
2013-10-21 00:02:57,47.102909062295126,261.50611630395326,2.0629516030020056,5.390409336770041,984.2866688940743,3148.8306991045242,125.84944182444558,0.30618433834895276,Evento 11,0
2013-10-21 00:03:00,47.19003554839857,261.5061449623337,2.064766433088456,5.407165466912547,984.2866688940743,3148.7953767756003,125.75654485337316,0.30571872913799025,Evento 11,0
2013-10-21 00:03:03,47.26941256945004,261.506111561518,2.0633262596005917,5.424461492078311,984.2866688940743,3149.0950700048916,125.57165588051468,0.3059512781950573,Evento 11,0
2013-10-21 00:03:06,47.337796336267076,261.50603628978007,2.0706371011606746,5.439179506335874,984.2866688940745,3148.4687121595707,125.29662105717065,0.3062387933928856,Evento 11,0
2013-10-21 00:03:09,47.42055029502667,261.50619439883917,2.0731516714531786,5.454167047454199,984.2866688940745,3148.5131736763365,124.9525163772361,0.30669120701299774,Evento 11,0
2013-10-21 00:03:12,47.53814942800213,261.50642385803593,2.078881988432767,5.472995952361747,984.2866688940743,3148.494504895965,124.57742043223455,0.3070759699983267,Evento 11,0
2013-10-21 00:03:15,47.66539748297712,261.50565796171975,2.1107195177006015,5.49739112576448,984.2866688940743,3148.5417550176458,124.14712192454158,0.3068682788324749,Evento 11,0
2013-10-21 00:03:18,47.76888720438373,261.50509435342485,2.142520717381808,5.531993959506283,984.2866688940743,3148.490630594203,123.63766440305847,0.3066859566546667,Evento 11,0
2013-10-21 00:03:21,47.8503586580983,261.5085410122349,2.165666746104502,5.583287814965289,984.2866688940743,3148.5898565933608,123.062746305753,0.3064232993480535,Evento 11,0
2013-10-21 00:03:24,47.93301856624707,261.5090707135191,2.206984155181903,5.648498658348585,984.2866688940743,3148.5387321699177,122.43188733304291,0.30621983634687555,Evento 11,0
2013-10-21 00:03:27,48.02341190486103,261.48784469949504,2.252262451719998,5.717542623941014,984.2866688940743,3148.53307687915,121.74924897854892,0.30597831986363216,Evento 11,0
2013-10-21 00:03:30,48.12182377232929,261.4411385629831,2.3426185641340895,5.786458567962628,984.7878382893299,3148.7325364933745,121.04055656332844,0.3057537160390846,Evento 11,0
2013-10-21 00:03:33,48.223775183850286,261.38605146554283,2.489206018552852,5.857029266701394,985.5395923822134,3148.726881202607,120.3160515928482,0.35019121566541384,Evento 11,0
2013-10-21 00:03:36,48.33013387187488,261.34375069565806,2.6104549375287385,5.931200910563104,986.2913464750967,3148.675756779164,119.54972182092438,0.35007231595771476,Evento 11,0
2013-10-21 00:03:39,48.446449957130554,261.3278105458166,2.7570060340371447,6.0088595690684485,986.7423989308267,3149.180564913448,118.79740648720818,0.3646885701387127,Evento 11,0
2013-10-21 00:03:42,48.572616630919484,261.33152158475116,2.8378082046038644,6.084126427666281,986.9929836284546,3148.9103825604375,118.20859925505712,0.36450624796090453,Evento 11,0
2013-10-21 00:03:45,48.70509246263536,261.3364154751324,2.9611690501845045,6.14964202492654,986.9929836284548,3149.1144898495204,117.79053154128312,0.3642139935015737,Evento 11,0
2013-10-21 00:03:48,48.84490760821045,261.3298978769276,3.054632265508285,6.2045181467431885,987.4941530237102,3148.6095255533614,117.3799626385616,0.368382963870083,Evento 11,0
2013-10-21 00:03:51,48.996170895578615,261.3224262653981,3.177964696948986,6.252967264968528,987.7447377213381,3148.3171124419687,116.89896158179738,0.3654841155842881,Evento 11,0
2013-10-21 00:03:54,49.15913722286871,261.3551591762032,3.2018317521096664,6.297941484617496,987.7447377213381,3147.943907868976,116.42329091253612,0.36590693205168257,Evento 11,0
2013-10-21 00:03:57,49.32578029793241,261.4399602986503,3.2745418806272872,6.338859107760209,987.7447377213379,3147.391615370199,116.05684568341965,0.3692708784516114,Evento 11,0
2013-10-21 00:04:00,49.48718452295095,261.52717753042936,3.2761463230571066,6.375357142375108,987.7447377213379,3147.370157984912,115.80648562460142,0.37022272660007743,Evento 11,0
