Time,Block Height,Flow In,Hook Load,Pump Pressure,ROP,RPM,Torque,WOB,Evento,Pega
2014-08-14 13:58:48,97.52035167157257,710.2402802116262,318.971331163727,3297.391318509463,0.0,175.3144450792851,8.123792414339757,3.374823522346965,Evento 3,0
2014-08-14 13:58:51,98.44741510365148,708.5009653249447,322.315536140629,3296.562845942198,0.0,176.12546030197555,8.499069531650523,2.6556513062771634,Evento 3,0
2014-08-14 13:58:54,98.88332452027879,706.5703276996825,320.8074475483794,3261.546624919562,0.0,175.20569396402718,8.558799576914543,2.7849468277473877,Evento 3,0
2014-08-14 13:58:57,99.33723733563536,704.9145069733955,319.1803687497054,3232.448033439377,0.0,174.38309701307696,8.50938143099744,2.819124056327839,Evento 3,0
2014-08-14 13:59:00,99.81410725622608,702.8779307751352,318.4810964607409,3193.122531686146,0.0,173.61587822364498,8.620409921086544,3.0630383620069788,Evento 3,0
2014-08-14 13:59:03,100.31529102387651,702.0852197386341,316.83822693098074,3162.5567726481845,0.0,173.18659187838773,8.67616575047339,3.2150519696663893,Evento 3,0
2014-08-14 13:59:06,100.81686882289371,701.7473399735646,315.7470849332061,3134.822968561114,0.0,171.51275517772123,8.641650920462356,3.3653972098617393,Evento 3,0
2014-08-14 13:59:09,101.27669142963029,700.4831169399345,314.61172424146446,3105.144693908793,0.0,170.57206790036037,8.621919626867584,3.5148958758011046,Evento 3,0
2014-08-14 13:59:12,101.63949726088562,698.4454794364849,311.9543724310314,3072.454006168532,0.0,169.96236576683526,8.665636646254725,3.640417372616997,Evento 3,0
2014-08-14 13:59:15,101.87813919353084,697.6757879899061,309.6851284201925,2993.8647845762202,0.0,172.3632785333365,8.933803865543425,3.773448909783619,Evento 3,0
2014-08-14 13:59:18,101.99836642533157,698.1988059986377,307.6221015134102,2927.9976791766735,0.0,172.3004224787948,9.081195628689176,4.145440369597015,Evento 3,0
2014-08-14 13:59:21,102.04864718840022,700.2174663109705,304.96989511660627,2900.0936768723573,0.0,173.13243675223436,9.193184398488954,3.9884771057900004,Evento 3,0
2014-08-14 13:59:24,102.05946475470815,701.4513786002523,302.8286498913443,2838.3486733672007,0.0,173.2708282916463,9.309211477785519,4.230297423142259,Evento 3,0
2014-08-14 13:59:27,102.02891957098265,701.4655079445236,300.3719848151122,2773.738680754018,0.0,172.32972844361302,9.320298145112792,4.043835638809412,Evento 3,0
2014-08-14 13:59:30,101.94861809605054,699.8063940075093,298.62192418414963,2698.738893763587,0.0,172.2557585591183,9.384296932157747,3.708027899664569,Evento 3,0
2014-08-14 13:59:33,101.80461113684501,701.1977783719881,296.88831082042697,2663.8346304040942,0.0,172.239270728823,9.417490021655134,3.6149046974062022,Evento 3,0
2014-08-14 13:59:36,101.59755325657426,701.6623179040124,294.70284734332074,2628.0633062823467,0.0,172.24222953098325,9.485023673605776,3.2757306891036726,Evento 3,0
2014-08-14 13:59:39,101.32988016106455,702.4979672049889,294.54106574954045,2633.129120713288,0.0,172.23706233254663,9.47272860182632,3.494337175406078,Evento 3,0
2014-08-14 13:59:42,100.99593021797577,702.339214871389,294.4604404806327,2635.6633287187283,0.0,172.23338183084462,9.45377987654869,3.828796411771826,Evento 3,0
2014-08-14 13:59:45,100.60539472121233,703.2899511129813,294.2500523513812,2611.8845332884957,0.0,172.2730420856836,9.429871632022294,4.329345514824371,Evento 3,0
2014-08-14 13:59:48,100.17245094308542,705.6034129114386,294.08652625794736,2591.983084875249,0.0,172.3797539916608,9.403446609508737,4.616982256209453,Evento 3,0
2014-08-14 13:59:51,99.71903772285837,708.5047562362977,293.5597405272922,2571.6255796675923,0.0,172.51145224665692,9.376070118787487,4.76474296327601,Evento 3,0
2014-08-14 13:59:54,99.26171285595828,711.5412324461058,292.67744414438005,2550.7896253709287,0.0,172.61021215121596,9.348458564247693,5.052379704661091,Evento 3,0
2014-08-14 13:59:57,98.81072828165574,713.2193952407977,291.5013263103385,2522.921402294626,0.0,172.6468053568157,9.321874071664158,5.5267149753453655,Evento 3,0
2014-08-14 14:00:00,98.37289877842119,715.6576623715545,290.28892298705546,2498.3952919064527,0.0,172.63414837000394,9.29787939868378,5.523766962748216,Evento 3,0
2014-08-14 14:00:03,97.9613085413229,717.4373685349934,289.1406255118684,2471.456091615862,0.0,172.60397265865507,9.277196652598516,5.299891472700302,Evento 3,0
2014-08-14 14:00:06,97.59163952179904,719.187370285437,288.065321715742,2441.78078893707,0.0,172.58764139068126,9.258703461985103,5.076015982652388,Evento 3,0
2014-08-14 14:00:09,97.27890388653479,721.408047458998,286.98873089777885,2412.2262291847937,0.0,172.61699431644416,9.242040965370666,5.067938949908341,Evento 3,0
2014-08-14 14:00:12,97.04423845903237,721.6470418332485,286.9631551448373,2379.701704424996,0.0,172.72968589127726,9.226137109267682,4.855721588732808,Evento 3,0
2014-08-14 14:00:15,96.89865389754819,719.8359184506714,286.8797646657698,2395.185497821005,0.0,172.93532748224666,9.205161316631042,4.756867280146638,Evento 3,0
2014-08-14 14:00:18,96.85689048965313,716.6184590476088,289.14562377114424,2420.481286762717,0.0,173.21010992703174,9.172034502939619,4.419053048913692,Evento 3,0
2014-08-14 14:00:21,96.90134034146334,714.648491058136,291.1063085678537,2448.8370718377323,0.0,173.50875653735375,9.129947546781029,4.190977293130017,Evento 3,0
2014-08-14 14:00:24,96.99844240359124,713.3050554089285,292.6855928428489,2482.369103292066,0.0,173.8011892530763,9.088079197153984,4.1756737162319,Evento 3,0
2014-08-14 14:00:27,97.11933956407633,712.8478965088538,294.29588644860473,2517.9189039831595,0.0,174.06287341440935,9.04881116680706,4.274855251407088,Evento 3,0
2014-08-14 14:00:30,97.2402232105041,711.4395315555919,296.5300892655336,2546.9437269190653,0.0,174.27133337353553,9.010912376938522,4.269693435071855,Evento 3,0
2014-08-14 14:00:33,97.36365551852666,708.4655348610335,298.8208339569347,2572.299756353951,0.0,174.42377725397915,8.973997060618437,4.139924127126208,Evento 3,0
2014-08-14 14:00:36,97.50486398771706,705.5133658546795,300.8445709966295,2594.625413409964,0.0,174.55650725566218,8.941101519500084,4.010154819180561,Evento 3,0
2014-08-14 14:00:39,97.66413965799087,702.4555422195261,302.8811357664741,2614.5394836443347,0.0,174.6967856352108,8.915157917509621,3.789227341729795,Evento 3,0
2014-08-14 14:00:42,97.82268577344419,701.1715059671175,304.7889374164034,2635.483621959192,0.0,174.83537073888812,8.897670811378845,3.454768105364047,Evento 3,0
2014-08-14 14:00:45,97.95160273891294,701.5821886890402,301.9797677438313,2629.4703399961913,0.0,174.93074482106425,8.886738915536842,2.9200417737310507,Evento 3,0
2014-08-14 14:00:48,98.03960652792844,701.06462879204,302.2821356939251,2620.9168664279937,0.0,174.9592039335849,8.880499233861942,2.523148326506969,Evento 3,0
2014-08-14 14:00:51,98.10801634155098,701.1688072427864,302.4419607262124,2617.502661412391,0.0,174.9626734599709,8.87758826008157,2.3870666191984373,Evento 3,0
2014-08-14 14:00:54,98.17635567270472,700.7783564482161,297.79866396778374,2577.18148675489,0.0,174.99905210448406,8.877564492914555,1.955995943393905,Evento 3,0
2014-08-14 14:00:57,98.2533861344129,701.1907648370377,298.0481182727138,2571.354716716592,0.0,175.09762411386268,8.88124172042034,1.4816606727096318,Evento 3,0
2014-08-14 14:01:00,98.34221503477055,700.8418965663848,293.3721900790445,2530.980281285413,0.0,175.24548046746048,8.882706566299413,1.2265559666784143,Evento 3,0
2014-08-14 14:01:03,98.44423514107896,698.3122806953645,293.15391010068123,2522.4091955365993,0.0,175.41074402160544,8.8790114672075,1.2265559666784143,Evento 3,0
2014-08-14 14:01:06,98.55439332649493,695.3231108795189,293.63547522871124,2517.211114209296,0.0,175.5619534376122,8.873248054221845,1.2265559666784143,Evento 3,0
2014-08-14 14:01:09,98.66508551410718,692.5075869429079,291.06517398545316,2511.76281741213,0.0,175.66750424989698,8.868190060542146,1.085134333483094,Evento 3,0
2014-08-14 14:01:12,98.76726868358935,691.4436949284333,291.8862629230937,2511.312300858457,0.0,175.70476221430374,8.866748293558935,1.085134333483094,Evento 3,0
2014-08-14 14:01:15,98.8477537370168,690.777600503257,292.00172808765853,2511.2985675494715,0.0,175.69559974573752,8.87405687833331,1.0867225913988754,Evento 3,0
2014-08-14 14:01:18,98.88547816541511,690.3191311483954,289.9732208537529,2480.4370178029258,0.0,175.66834705061996,8.897583845136214,1.088310849314657,Evento 3,0
2014-08-14 14:01:21,98.87302860163518,688.6377980146543,288.53649926235875,2446.61502332942,0.0,175.6410865304543,8.934087646298948,0.9855557557200196,Evento 3,0
2014-08-14 14:01:24,98.82302198522987,686.4178293497204,287.40323451455924,2409.3933273853863,0.0,175.61323412712218,8.973681009298042,0.778467746057786,Evento 3,0
2014-08-14 14:01:27,98.76826194761536,684.2172187264589,286.2700698383836,2372.1716288326697,0.0,175.57763899940394,9.012978335328068,0.6741243945473674,Evento 3,0
2014-08-14 14:01:30,98.75881819033047,683.8375751979554,284.19875134274685,2341.3918389354985,0.0,175.53058444259221,9.050325779946732,0.6757126524631489,Evento 3,0
2014-08-14 14:01:33,98.81976332629873,683.9162834269724,277.27934105923293,2279.8039327152364,0.0,175.47167426080821,9.084646812760097,0.6415354238826978,Evento 3,0
2014-08-14 14:01:36,98.90989593448845,683.7626988722857,275.57138311774366,2249.279451864713,0.0,175.40339816643893,9.116510393066159,0.6431236817984792,Evento 3,0
2014-08-14 14:01:39,99.011327524045,683.6881212319383,273.91991178986825,2218.754032248715,0.0,175.32704649448948,9.14645830341045,0.6447119397142606,Evento 3,0
2014-08-14 14:01:42,99.1462360700195,682.5603777730591,267.18515806916537,2156.076933721419,0.0,175.24136929967463,9.17356405681726,0.6105347111338094,Evento 3,0
2014-08-14 14:01:45,99.33358611711573,680.6009406185008,270.0628242223205,2155.614907740448,0.0,175.14594745040503,9.196156388281633,0.6447119397142606,Evento 3,0
2014-08-14 14:01:48,99.56758321576038,678.4600354028224,264.93057956602945,2123.1420671295464,0.0,175.03951920180938,9.212443980156035,0.6105347111338094,Evento 3,0
2014-08-14 14:01:51,99.80911643989764,676.6461864469399,264.79994094740573,2123.0306843929766,0.0,174.92352480201166,9.223179239948482,0.6132583617102897,Evento 3,0
2014-08-14 14:01:54,100.0253245191375,675.4373640111324,269.46189024395477,2159.8322326912808,0.0,174.80043433391074,9.230091429483235,0.7546799949056098,Evento 3,0
2014-08-14 14:01:57,100.19226761879935,674.3150334527721,264.3338439494976,2131.0245267640703,0.0,174.67162406734272,9.233663214808157,0.7205027663251586,Evento 3,0
2014-08-14 14:02:00,100.29869211122391,672.4193055886045,269.2903224584178,2137.933257297164,0.0,174.52454299618026,9.24111419497628,0.8619243995204787,Evento 3,0
2014-08-14 14:02:03,100.33513894165453,672.7775378152488,269.5585373610324,2142.666133416251,0.0,174.3574447569602,9.254416241973384,0.9743306204705799,Evento 3,0
2014-08-14 14:02:06,100.31176799234568,675.1107368169539,269.07693266919915,2147.8270124999844,0.0,174.205473321781,9.265036780975374,1.1655205643602589,Evento 3,0
2014-08-14 14:02:09,100.24223073882568,677.9587912289285,271.64719434865384,2153.238107053581,0.0,174.1062584674243,9.262412079503804,1.3248583832389438,Evento 3,0
2014-08-14 14:02:12,100.13172053839853,680.8178956726384,272.6612151086606,2191.0944923225697,0.0,174.04560080512562,9.234515634790466,1.4321027878538126,Evento 3,0
2014-08-14 14:02:15,99.99337320210383,683.8661793207879,274.5309169542389,2234.5759680280116,0.0,173.89320906855124,9.171193648594146,1.5261170447460486,Evento 3,0
2014-08-14 14:02:18,99.8416288542679,687.2679238437819,274.1685083194801,2276.2106551048064,0.0,173.43350509535966,9.060123141066303,1.8880663292557567,Evento 3,0
2014-08-14 14:02:21,99.69333080562551,688.9138321388757,268.5902764021177,2245.6489608765432,0.0,172.5668980712572,8.90747605611747,1.852300842759524,Evento 3,0
2014-08-14 14:02:24,99.55601468823701,691.6855066821433,270.4710505895909,2309.2751973377767,0.0,171.2834567929087,8.729269448380371,1.8165353562632915,Evento 3,0
2014-08-14 14:02:27,99.41300996378814,694.206554457997,272.34848673787997,2371.7315863796553,0.0,169.5262127943616,8.535738925304077,1.7823581276828402,Evento 3,0
2014-08-14 14:02:30,99.26130794486139,696.7782135583482,274.54255132046455,2372.5348595764326,0.0,167.29899959570966,8.329183907713878,1.746592641186608,Evento 3,0
2014-08-14 14:02:33,99.08747725759066,698.7101058761866,281.62849646734196,2465.350380321962,0.0,164.57804997131797,8.096300165914952,1.746592641186608,Evento 3,0
2014-08-14 14:02:36,98.90580594269468,693.1883832902847,283.86542979962144,2515.225944671888,0.0,161.4491284113181,7.828696916854791,1.7108271546903755,Evento 3,0
2014-08-14 14:02:39,98.72762026515754,694.0942970122207,286.1248444767232,2560.687522915746,0.0,158.01106617748286,7.52642453902417,1.6814524483152997,Evento 3,0
2014-08-14 14:02:42,98.55342197148657,695.9669963241173,293.60970585938327,2653.465979560774,0.0,154.28503270447712,7.1882694931101465,1.8306222875436937,Evento 3,0
2014-08-14 14:02:45,98.38797316441408,697.1726197138947,296.1475482815597,2715.1121890708832,0.0,150.2623249481897,6.819092819244197,1.7964450589632428,Evento 3,0
2014-08-14 14:02:48,98.23527926848939,698.4544466326576,303.5898556225143,2808.755436933167,0.0,146.01294742293345,6.42123850213752,1.7964450589632428,Evento 3,0
2014-08-14 14:02:51,98.09487556461436,698.7250904754909,306.1188988753389,2864.879165027213,0.0,141.71226515970952,6.0021370286448725,1.6386084742092877,Evento 3,0
2014-08-14 14:02:54,97.96580184828017,698.500185027576,308.61286978133757,2920.899111090939,0.0,137.36298697960217,5.569698579062177,1.4971868410139675,Evento 3,0
2014-08-14 14:02:57,97.84985446583487,699.4204636285792,315.92968583042585,3010.8406427298087,0.0,132.95753456734852,5.129472723346259,1.4971868410139675,Evento 3,0
2014-08-14 14:03:00,97.74772121249211,701.7770572190442,318.1325736988932,3096.2735881417543,0.0,128.5060714298056,4.685920762336475,1.3557652078186473,Evento 3,0
2014-08-14 14:03:03,97.66132973526467,704.2158988896228,320.5315299377718,3154.681501287595,0.0,123.996209649451,4.240600330472195,1.209181758288095,Evento 3,0
2014-08-14 14:03:06,97.58941450121571,705.0996851749463,322.96621649987367,3212.0787433047694,0.0,119.39535430852959,3.7973733184302167,0.9838145858179648,Evento 3,0
2014-08-14 14:03:09,97.53023697977781,705.4252716323933,325.4408740623352,3269.6103252602325,0.0,114.68293740747576,3.3644060083535328,0.8244767669392801,Evento 3,0
2014-08-14 14:03:12,97.48430697629774,705.7656992786609,326.1064350755241,3294.1320908530442,0.0,109.87781633895595,2.9543158085778733,0.6830551337439601,Evento 3,0
2014-08-14 14:03:15,97.4503262026702,706.600495351125,326.4889138601503,3313.6042044058804,0.0,105.1049675379226,2.5794861086438132,0.5532753903554914,Evento 3,0
2014-08-14 14:03:18,97.42908339405449,706.8343416513233,329.09350511568357,3335.110847473518,0.0,100.5768108625537,2.252974991600276,0.15556061934955093,Evento 3,0
2014-08-14 14:03:21,97.42043975210025,708.8315230392234,336.6204647521327,3428.328424158875,0.0,96.40136222556404,1.9675237316482412,0.15556061934955093,Evento 3,0
2014-08-14 14:03:24,97.42539341700743,709.6390240670997,336.6895118227525,3427.584956098198,0.0,92.59675215344427,1.7067556494607288,0.15556061934955093,Evento 3,0
2014-08-14 14:03:27,97.45341203723581,710.6777937079241,336.7644550830884,3427.9034877973436,0.0,89.21805383287457,1.4607166216398793,0.15556061934955093,Evento 3,0
2014-08-14 14:03:30,97.47499557933943,711.6853101791726,336.8339712573529,3489.8849937770865,0.0,86.26521727814836,1.2277975726844463,0.15556061934955093,Evento 3,0
2014-08-14 14:03:33,97.47690060927567,712.891695369431,336.88031452218274,3490.5557079211444,0.0,83.76247731697569,1.0212834194198381,0.15556061934955093,Evento 3,0
2014-08-14 14:03:36,97.4715686116306,721.7839884497417,336.89794728684427,3503.3966587664377,0.0,81.63255072746227,0.8486669314255598,0.15556061934955093,Evento 3,0
2014-08-14 14:03:39,97.46848494726628,724.1941930924024,336.89256047487027,3520.6515957177994,0.0,79.78450541086606,0.7093071339122424,0.14916983922839377,Evento 3,0
2014-08-14 14:03:42,97.46913300249798,725.637610310536,336.8742253211206,3521.711303940162,0.0,78.19367905510533,0.6047341347695636,0.0,Evento 3,0
2014-08-14 14:03:45,97.4703342414886,726.8796450225927,336.86499949654325,3522.511562472008,0.0,76.82073122114835,0.5311894926360545,0.0,Evento 3,0
2014-08-14 14:03:48,97.46976136628676,728.2269500485685,336.8960846260172,3522.8083137685144,0.0,75.71371437101818,0.4875469385934233,0.0,Evento 3,0
2014-08-14 14:03:51,97.46885231374645,729.6814924120866,336.9764168414536,3523.021393355757,0.0,74.73186043863515,0.4667939876731094,0.0,Evento 3,0
2014-08-14 14:03:54,97.47043508474988,731.4763377016236,337.0937633854051,3523.3322811635758,0.0,73.82056805585624,0.4605705234045209,0.0,Evento 3,0
2014-08-14 14:03:57,97.47636913590866,732.1665922974881,337.2400442419276,3523.598199043647,0.0,72.95982899024804,0.4619499935253241,0.0,Evento 3,0
2014-08-14 14:04:00,97.48529710785245,732.1939153541886,337.4122557097371,3523.7361243433784,0.0,72.15616990533024,0.4637202806377257,0.0,Evento 3,0
2014-08-14 14:04:03,97.49387786110316,732.1438225521082,337.6069551917986,3523.761976260327,0.0,71.43241249030179,0.46339889282609104,0.0,Evento 3,0
2014-08-14 14:04:06,97.50155516681556,732.1439369603378,337.801633813254,3523.9607521220482,0.0,70.77086694169611,0.4627779060077818,0.0,Evento 3,0
2014-08-14 14:04:09,97.51160130703481,732.1440428675294,337.9774878884706,3523.7892835760954,0.0,70.13614676503909,0.4628121031426039,0.0,Evento 3,0
2014-08-14 14:04:12,97.52877624434511,732.1446540440197,338.12736158483136,3523.9332444405263,0.0,69.51136420191747,0.46310277551516216,0.0,Evento 3,0
2014-08-14 14:04:15,97.55425131191576,732.1587629616797,338.2488623780775,3524.1680101720513,0.0,68.90136897469264,0.46278000444839307,0.0,Evento 3,0
2014-08-14 14:04:18,97.58389630454026,732.2365272404738,338.3238413958994,3524.216714834868,0.0,68.33809976533941,0.46160840351745913,0.0,Evento 3,0
2014-08-14 14:04:21,97.61126648596147,732.432835061175,338.34954809732056,3524.6538525268757,0.0,67.84687451975154,0.4603623134653798,0.0,Evento 3,0
2014-08-14 14:04:24,97.63352963784567,732.7628826330654,338.3450987114787,3524.7018969604396,0.0,67.44575401407674,0.4592744806562826,0.0,Evento 3,0
2014-08-14 14:04:27,97.65170037215991,733.215722871724,338.33276701252237,3524.203402490414,0.0,67.15792101573166,0.4583961776906557,0.0,Evento 3,0
2014-08-14 14:04:30,97.67037063295535,733.7294120608728,338.32825965808183,3524.1910461173234,0.0,66.97145220264937,0.45774661475082823,0.0,Evento 3,0
2014-08-14 14:04:33,97.69357310885121,734.2641270248969,338.33119143309807,3524.401785687489,0.0,66.86270969603592,0.4573954016295346,0.0,Evento 3,0
2014-08-14 14:04:36,97.7205946490196,734.8143675149424,338.33484140617963,3524.6801519305964,0.0,66.83444545724483,0.4570470432820504,0.0,Evento 3,0
2014-08-14 14:04:39,97.74858122272812,735.3794077729812,338.33604821367254,3524.9573687839184,0.0,66.94745201051629,0.45674559488820626,0.0,Evento 3,0
2014-08-14 14:04:42,97.77604326217781,735.9319487956247,338.33377576618,3525.1964214696286,0.0,67.31129675276739,0.45669708537396314,0.0,Evento 3,0
2014-08-14 14:04:45,97.80319588096783,736.4141922044821,338.3291287153105,3524.969550545863,0.0,67.98285699922585,0.4574845360978701,0.0,Evento 3,0
2014-08-14 14:04:48,97.83087180248044,736.7752694141612,338.32879096341276,3525.065399537548,0.0,68.73782167660332,0.45953673405263273,0.0,Evento 3,0
2014-08-14 14:04:51,97.85814096339432,737.0467091652002,338.33926403019046,3525.3617945814076,0.0,69.37828192782929,0.46239176364917967,0.0,Evento 3,0
2014-08-14 14:04:54,97.88303900288764,737.300918492484,338.35476942732214,3525.823092632026,0.0,69.85462973987717,0.4654094551887836,0.0,Evento 3,0
2014-08-14 14:04:57,97.90443730570328,737.5413558359944,338.34831908177046,3526.4207954758667,0.0,70.11273463015065,0.4683281000270513,0.0,Evento 3,0
2014-08-14 14:05:00,97.92376138075113,737.7699285248763,338.2842019387225,3527.144202842736,0.0,70.14076302876948,0.4712653250090626,0.0,Evento 3,0
2014-08-14 14:05:03,97.94265346415052,737.9874376663263,338.14622275485937,3527.7806972484054,0.0,69.98452958586634,0.47438942773009796,0.0,Evento 3,0
2014-08-14 14:05:06,97.95905317189975,738.196439409468,337.9703856002332,3528.1666604850507,0.0,69.78521007727265,0.47739069391317973,0.0,Evento 3,0
2014-08-14 14:05:09,97.96913629331448,738.3991737687113,337.79452223169176,3528.761735898205,0.0,69.64822435205954,0.4801176368651977,0.0,Evento 3,0
2014-08-14 14:05:12,97.97010704822654,738.5956269132064,337.63902737521914,3529.052076111967,0.0,69.62735833372406,0.4825052267944631,0.0,Evento 3,0
2014-08-14 14:05:15,97.96481291728344,738.773940284564,337.5147011889736,3529.289124816119,0.0,69.71500318779314,0.48447151429640956,0.0,Evento 3,0
2014-08-14 14:05:18,97.95601038099504,738.8846294990523,337.44068759628857,3529.375236617966,0.0,69.8707833108314,0.48586170183341737,0.0,Evento 3,0
2014-08-14 14:05:21,97.94201585164278,738.8739799591028,337.41636013764344,3528.991679338972,0.0,70.03217103407411,0.4861652146106123,0.0,Evento 3,0
2014-08-14 14:05:24,97.9225938805202,738.7276655185914,337.42126328632776,3528.552233453677,0.0,70.15401429675312,0.485099811149309,0.0,Evento 3,0
2014-08-14 14:05:27,97.90833777615607,738.4568854484854,337.43320680497834,3528.5542207753665,0.0,70.21045775596417,0.48270580443661837,0.0,Evento 3,0
2014-08-14 14:05:30,97.91047207632168,738.1238828892816,337.4372112759702,3528.296288693224,0.0,70.21373233221938,0.4795925788487095,0.0,Evento 3,0
2014-08-14 14:05:33,97.93544448720954,737.7665035808162,337.4341343869638,3528.002469682553,0.0,70.19558271771528,0.4764120499166631,0.0,Evento 3,0
2014-08-14 14:05:36,97.98499023832804,737.3929005437199,337.430965425127,3527.845319295679,0.0,70.15078669849326,0.4740135492806881,0.0,Evento 3,0
