Time,Block Height,Hook Load,WOB,Torque,Flow In,Pump Pressure,RPM,ROP,Evento,Pega
2014-04-23 06:59:06,35.17274073479186,317.9168452282481,10.458801896828154,6.948497436765791,160.92076905446044,2482.1485879239294,129.45834650281333,0.0,Evento 16,0
2014-04-23 06:59:09,37.06020777945353,318.60239418797426,10.188356806942078,6.907491708473226,162.26475793830252,2488.5837928365245,128.2933471518264,0.0,Evento 16,0
2014-04-23 06:59:12,36.919968803579955,319.8891928140921,10.022598422074463,6.983489392475896,165.3374908241198,2512.60917485421,129.48874847681697,0.0,Evento 16,0
2014-04-23 06:59:15,38.807435848241624,320.57474177381823,9.587072040912718,6.942449034571602,166.6814797079619,2519.044379766805,128.32374911874828,0.0,Evento 16,0
2014-04-23 06:59:18,38.66719687236805,321.8615403999362,9.4213136560451,7.01842632686323,169.69096512280427,2543.06976178449,129.51915044812995,0.0,Evento 16,0
2014-04-23 06:59:21,40.56251648946861,322.5226775144405,8.953547733839624,6.977386220199551,171.03495400664636,2549.5048384209085,128.35415111723242,0.0,Evento 16,0
2014-04-23 06:59:24,40.42227751359504,323.65412409518365,8.787789348972009,7.053390811734419,173.91854586150194,2573.2751888092316,129.54955241355452,0.0,Evento 16,0
2014-04-23 06:59:27,42.32473626337834,324.3396730549097,8.518652493884113,7.0124114573675715,175.1485690211966,2579.709880617121,128.38455298660438,0.0,Evento 16,0
2014-04-23 06:59:30,42.169505582383145,325.47111963565277,8.351585874218319,7.088656199490745,178.12010595345404,2603.735775739512,129.5799544723833,0.0,Evento 16,0
2014-04-23 06:59:33,44.071964332166445,326.1566685953789,8.08244901913042,7.047949748064018,179.34952773118573,2610.1704675474016,128.41495534708372,0.0,Evento 16,0
2014-04-23 06:59:36,43.91673365117124,327.288115176122,7.915382399464626,7.123186087652455,182.34624337544057,2634.1963626697916,129.61035588415254,0.0,Evento 16,0
2014-04-23 06:59:39,45.8008632786664,327.75206286359236,7.508120377228626,7.081555062572354,183.57506377120924,2637.8619092521017,128.44535600402543,0.0,Evento 16,0
2014-04-23 06:59:42,45.40098056385613,328.7044714876407,7.204236825212905,7.1585950263432325,186.5466007034667,2656.771622483794,129.64076087814803,0.0,Evento 16,0
2014-04-23 06:59:45,45.026048784879386,328.6164480695228,7.024610389465193,7.161164417655803,186.43083083343035,2656.9295397522737,129.64076116292046,0.0,Evento 16,0
2014-04-23 06:59:48,44.7331441745938,328.60758392013804,6.806407489406789,7.165617566843997,186.4054115686478,2656.6505158302443,129.64074628614165,0.0,Evento 16,0
2014-04-23 06:59:51,44.42736835752502,328.62984680502797,6.588202636560839,7.172110884205933,186.3516864056604,2656.407627678912,129.6407531902308,0.0,Evento 16,0
2014-04-23 06:59:54,44.04182609301747,328.698211183735,6.369999736502435,7.180663354689703,186.2730230834608,2656.1225320178683,129.6408114322933,0.0,Evento 16,0
2014-04-23 06:59:57,43.731073792442814,328.7474257806481,6.151794883656484,7.191144508909673,186.21869653851041,2655.6190108441397,129.64075097033003,0.0,Evento 16,0
2014-04-23 07:00:00,43.36083203843477,328.8196014337467,5.9612364854342905,7.203334418294487,186.1400332163108,2655.584286111383,129.64053976856297,0.0,Evento 16,0
2014-04-23 07:00:03,43.04446791404866,328.86327989288617,5.743031632588341,7.217733575313586,186.0851052893974,2655.080764937654,129.64090584079423,0.0,Evento 16,0
2014-04-23 07:00:06,42.718723908352366,328.75545196814585,5.523518544944212,7.233056425849242,185.89055182076888,2654.577756868631,129.64159621984882,0.0,Evento 16,0
2014-04-23 07:00:09,42.4204526716993,328.82358164226576,5.305313692098261,7.2478775554352906,185.8444245434874,2654.2150067144735,129.63970371501895,0.0,Evento 16,0
2014-04-23 07:00:12,42.11478980511227,328.7655648913118,5.065638060967446,7.262798402453184,185.71251716387076,2653.591751814097,129.63782249676626,0.0,Evento 16,0
2014-04-23 07:00:15,41.56684360669638,328.8898523761065,5.012514499397168,7.278335729650399,185.46713028856047,2653.2772809086655,129.64667682522068,0.0,Evento 16,0
2014-04-23 07:00:18,41.3970666502025,328.8807876856738,4.772838868266353,7.293680394542806,185.39786899795578,2652.8420928259006,129.65206720192666,0.0,Evento 16,0
2014-04-23 07:00:21,41.34573446213053,329.07423844281664,4.731792304253119,7.308389172719524,185.3264836782291,2652.7754273252294,129.64735045623317,0.0,Evento 16,0
2014-04-23 07:00:24,41.41353844624645,329.28192833052333,4.492116673122306,7.322529720542903,185.38251456564825,2652.710087345047,129.6361198032491,0.0,Evento 16,0
2014-04-23 07:00:27,41.49516834044872,329.54205932084585,4.291259570666851,7.335998743867291,185.38550356393245,2652.3936067795194,129.6175598589052,0.0,Evento 16,0
2014-04-23 07:00:30,41.53711904043463,329.8449689663459,4.072051972945181,7.3485802400076,185.3529879919867,2651.5064264348866,129.5910644418603,0.0,Evento 16,0
2014-04-23 07:00:33,41.730857279753174,330.17026346394306,3.8554025549070277,7.36037762910375,185.39362350115354,2650.8038494511034,129.55623729877732,0.0,Evento 16,0
2014-04-23 07:00:36,41.813151019976836,330.5009988429219,3.6558536872497513,7.372549034643231,185.33532783524745,2650.2869875550327,129.51289256828576,0.0,Evento 16,0
2014-04-23 07:00:39,41.95576388608156,331.0518380356969,3.577329436359702,7.383892810755652,185.3748808568809,2653.34862570116,129.46105151022175,0.0,Evento 16,0
2014-04-23 07:00:42,42.45822837195594,331.56134103045343,3.5145975010523514,7.392982780319963,185.3411625210092,2658.323651743757,129.40094232263255,0.0,Evento 16,0
2014-04-23 07:00:45,42.92817455109543,332.0020395638374,3.4512402045114263,7.3999549541838405,185.39719340842834,2658.1448254585302,129.33301383918837,0.0,Evento 16,0
2014-04-23 07:00:48,43.56356720849827,332.35577597270947,3.4310776610247418,7.404291603489282,185.3429078094227,2658.0899232550464,129.25792892898417,0.0,Evento 16,0
2014-04-23 07:00:51,44.219944065428216,332.67027452489236,3.449733646213415,7.406967801852969,185.33629260782988,2658.0724776950606,129.17651109998945,0.0,Evento 16,0
2014-04-23 07:00:54,45.058100837076886,333.0149893541299,3.4446115440475724,7.408244427276044,185.33031973414487,2658.0238610242186,129.08980072415756,0.0,Evento 16,0
2014-04-23 07:00:57,45.82932021723155,333.3953820433975,3.463267529236247,7.407275584331752,185.32370453255206,2658.0767154565674,128.99924725115793,0.0,Evento 16,0
2014-04-23 07:01:00,46.65217647838071,333.77907489765875,3.430500925234194,7.4041368240340715,185.32254271457086,2657.7779416510652,128.9063716033467,0.0,Evento 16,0
2014-04-23 07:01:03,47.311639487277574,334.14789560723807,3.449156910422868,7.398422902402838,185.31592751297808,2657.8307960834145,128.8152884427865,0.0,Evento 16,0
2014-04-23 07:01:06,48.085655316265246,334.4872239934313,3.444034808257025,7.39136360197473,185.27563492145833,2657.687673333943,128.76846301510108,0.0,Evento 16,0
2014-04-23 07:01:09,48.68739201248697,334.7765214895715,3.4389127060911826,7.3843569850671,185.25961768827068,2657.289390678933,128.77517708412836,0.0,Evento 16,0
2014-04-23 07:01:12,49.2085072816143,335.0123921515489,3.453953147412025,7.376791769319195,185.25179972275194,2656.953497652049,128.7852243855503,0.0,Evento 16,0
2014-04-23 07:01:15,50.008256059973135,335.21363874938936,3.4726091326006987,7.36815885617375,185.43444070563007,2656.4381750700945,128.77416633768547,0.0,Evento 16,0
2014-04-23 07:01:18,50.39348541900731,335.39580268283106,3.4876495739215416,7.359292560474623,185.42722412207428,2655.9144290192257,128.7670927708352,0.0,Evento 16,0
2014-04-23 07:01:21,50.691649322652154,335.5563590930623,3.526468102596901,7.350678787161934,185.43526216740588,2655.0219893513613,128.77254917114388,0.0,Evento 16,0
2014-04-23 07:01:24,50.86473284778954,335.677691390542,3.541508543917743,7.342295972358132,185.42864696581307,2654.383640620899,128.78408867368535,0.0,Evento 16,0
2014-04-23 07:01:27,50.99855535612756,335.7470982827298,3.517730456563226,7.334229790546102,185.47567503531818,2653.7416146400474,128.80243280810322,0.0,Evento 16,0
2014-04-23 07:01:30,51.211288944153395,335.7722836824786,3.537389186627619,7.32705619172016,185.46905983372537,2653.6695615399685,128.82888205837904,0.0,Evento 16,0
2014-04-23 07:01:33,51.19201578747413,335.77293591831136,3.5294034148558007,7.320089437823837,185.4691596371456,2653.4138457709996,128.86376658997196,0.0,Evento 16,0
2014-04-23 07:01:36,51.363789297647884,335.7772486763121,3.5247851261122514,7.312513304860978,185.46254443555281,2652.971474222358,128.9071156188762,0.0,Evento 16,0
2014-04-23 07:01:39,51.560956395957916,335.80825576661334,3.516799354340433,7.304957412382568,185.5127406372102,2651.4076714402936,128.95894289172776,0.0,Evento 16,0
2014-04-23 07:01:42,51.675485394070165,335.8711442422665,3.512181065596883,7.300482435991514,185.5061254356174,2650.849414450295,129.01904955147432,0.0,Evento 16,0
2014-04-23 07:01:45,52.09636923875708,335.96137359138345,3.512181065596883,7.298218879536551,185.5656238654494,2649.5988425706228,129.08698107081608,0.0,Evento 16,0
2014-04-23 07:01:48,52.20422804680444,336.0572172499293,3.527221506917725,7.298401814957335,185.61990946445505,2649.1746862390255,129.16208018536196,0.0,Evento 16,0
2014-04-23 07:01:51,52.16676537676153,336.1041745579225,3.4837846894988163,7.300065405745937,185.66435287224022,2648.1636245713753,129.24349039616246,0.0,Evento 16,0
2014-04-23 07:01:54,51.96403763672779,336.04736035080634,3.4837846894988163,7.303002072338169,185.67229111415153,2648.243972864192,129.33014278161713,0.0,Evento 16,0
2014-04-23 07:01:57,51.53472489253411,335.90215803726215,3.4449661608234563,7.308155069925948,185.65001950854887,2647.4234580202306,129.42075685582722,0.0,Evento 16,0
2014-04-23 07:02:00,51.166162388869985,335.7290072654985,3.468744248177974,7.315590268588672,185.62283704382213,2647.5696166392095,129.51384362760786,0.0,Evento 16,0
2014-04-23 07:02:03,50.81599066077396,335.54544460048083,3.4299257195026143,7.32506038212603,185.60347254461414,2647.062546491268,129.60456069289626,0.0,Evento 16,0
